co2_emissions,gdp,green_invention_patents,green_utility_patents,Factor_1,Factor_2,Factor_3,Factor_4
-0.6492556539217605,-0.7652297849779484,-0.48173078136608694,-0.49118276717164905,0.10409604550184604,0.6273545045930468,-0.6441308541673457,-0.9251881217385257
-0.6599327501542182,-0.7557994553292177,-0.4756466575775999,-0.4829890943047813,0.25021281728368866,0.2930848333935393,-0.8404362181755843,-1.0966797503833807
-0.642172916619312,-0.7463598209645039,-0.4513101624236519,-0.47841027711447287,0.6702184143529885,0.3874261304671984,-1.1140147819728006,-0.8590192409257437
-0.6561402741189261,-0.7393114986074112,-0.4637217749521654,-0.47527740219478815,0.5351267138820707,0.4448945121446349,-0.988155971175079,-1.028895436188361
-0.6773691169142777,-0.7333425233043418,-0.4610447604852311,-0.4629868928944865,0.5350942472140674,0.4550080821229962,-0.7805896925162931,-0.9718787795419975
-0.6688979632904916,-0.7236377045341138,-0.4532570820359677,-0.42900724953482916,0.9760167590050655,0.596487671650097,-1.133565342125041,-1.1432382715976674
-0.5816244825964085,-0.7041768910557513,-0.4423056592166911,-0.4008113752576667,1.3150251365469832,0.37273124656007606,-1.0038394891772822,-0.8899591844213468
-0.5274275558845913,-0.689801104862077,-0.4077478360980849,-0.3646628184920737,1.0579605097167195,0.49755368742515116,-0.880947757494059,-1.1222642865754153
-0.4445525617747083,-0.6776631028623047,-0.41383195988657195,-0.35357726108395854,1.327192135892068,0.269811609292589,-1.1608585824373032,-0.7721472522591883
-0.44324379712815637,-0.6686049618528924,-0.3882786399749265,-0.279834205282149,1.5402360241102715,0.38032400820684586,-1.3471639049219066,-0.6300226156673052
-0.37997770045176893,-0.6392811494325916,-0.3812210563802816,-0.2873049070137048,1.744185291516233,0.2537420792675887,-1.490869463562528,-0.4861213374683825
-0.3680953831470311,-0.6159449217473261,-0.3651589695786759,-0.29357065685307426,1.7650011593193005,0.25753898476612586,-1.4965033807197101,-0.4971454057715769
-0.32699771742248335,-0.606607639258425,-0.345446408503978,-0.2807981667958981,1.7169904641079619,0.26393021062217137,-1.4368602617444768,-0.4882886494116362
-0.5733083851820828,-0.7092619183404395,-0.4853812556391791,-0.4923877190638355,-1.640844487446021,-0.3270731334768095,-0.29939899619718796,-0.2823365554371346
-0.5374660483273301,-0.6913317306412741,-0.48635471544533704,-0.4916647479285236,-1.6548613120326117,-0.38252706073922343,-0.2425734670613341,-0.38044740783279535
-0.5062142778332931,-0.6757649408017807,-0.4841644308814817,-0.48756791149508977,-1.576330928737552,-0.3798136861142575,-0.1241611460588235,-0.12019753403710685
-0.4300274003291713,-0.652842772977757,-0.48027059165685004,-0.4813021616557203,-1.345709322206327,-0.3695618760440817,-0.4604555374658081,-0.3042814027574126
-0.34380061915454074,-0.6139537125269724,-0.48148741641454745,-0.4863629596029033,-0.9131909839456481,-0.3658616842931953,-0.5380441968355955,-0.3871137237535301
-0.21714765057644708,-0.5883285247098985,-0.47029262864373134,-0.48082018089884576,-0.8975351447644739,-0.3761202262800644,-0.5418257519314457,-0.4217870592314455
-0.12082188342836982,-0.54920684635954,-0.4671288842737181,-0.4697346234907306,-0.692005743716645,-0.3653960244585855,-0.3824905149815037,-0.34168222289904093
0.039212957456942595,-0.4805659565532385,-0.45690755630905994,-0.4706985850044797,-0.5750833343736358,-0.47789227517953736,-0.6177742038288427,-0.2907751019412061
0.19924881845460793,-0.4055141174346771,-0.44060210455591475,-0.45431123927074424,-0.7110141982980837,-0.42687473572263135,-0.29838335576797465,-0.38707784377569493
0.2537527442892632,-0.3416791134335749,-0.4092080258073218,-0.407800096232348,-0.18295693718422826,-0.40564434380136083,-0.49413804688597734,-0.3209836073632655
0.3563404255361491,-0.22949680518500853,-0.3868184502656896,-0.3302011943755418,-0.3417063551590295,-0.48183691001327866,-0.24722195469469754,-0.3787517583652136
0.48943622578997414,-0.08722304544754711,-0.3281674969446749,-0.26055497500716607,-0.1877790734934069,-0.47323899206992226,-0.2008114640951263,-0.409910739199878
0.5489344962523288,0.00959252435515953,-0.2371490050689093,-0.09644052729137406,-0.24717853901903974,-0.38948345407751744,0.2970968118641124,-0.4150797370083031
0.6759642114223258,0.1154104068713807,-0.13858619969541983,-0.09836845031887236,-0.09239001175725137,-0.4428039012150046,0.026684252297053596,-0.3924231091040334
0.7090078435573761,0.2081086398516272,0.06827400911313836,-0.0041412123498934085,0.2801173403138127,-0.3912082876123229,-0.0033526819406306456,-0.30377030488646006
0.7283918873919544,0.26682139770410956,0.44232593962931943,0.23154737776177262,0.16144295171083076,-0.35669818136124715,0.40431397529014035,-0.3002977102949115
0.7429370504191444,0.3905043349076154,1.0334594069187168,0.30649538545576865,0.6972431638271777,-0.40192939391793886,-0.16417718800977446,-0.08886943678340595
0.7700713522754171,0.5459210059710088,1.297510379339053,0.4573553623575099,0.3980873635600232,-0.2544493827588707,1.1545542320867523,-0.15024567220972698
0.9366727592557839,0.7429716287001603,1.8331566376774489,0.5441118985949329,0.6840549351856843,-0.26184753600441957,0.8732437630391419,-0.10986754282180586
0.9406714963656582,0.8921960112768934,0.9684809648576758,0.8181179588781274,1.0100236640205194,-0.10314605330675697,1.9172098008872314,0.08965815294243547
0.9354962324246744,0.9407666287079485,1.2790146430220524,1.1909300743206095,1.2884091207940975,-0.31113032356386733,0.2936868203956645,0.11655580591129557
1.0484916429429232,1.1489131252467806,1.0923537251912712,1.1352612969015965,1.042210472164907,-0.28779087005184145,0.6099261703557188,0.033816734727450934
1.061343219782727,1.2616071928744095,1.199190938917103,1.222499813895894,1.113526581561206,-0.28461030229670176,0.581896376458816,0.031077143995938913
1.1742417391615168,1.3873325152361753,1.340585975761541,1.3273306285161135,1.1137924402361055,-0.2882991781769745,0.5788748273689593,0.01436146646952124
0.46743379359746395,-0.46798132818628413,-0.4659120595160207,-0.44250271072731723,-1.7554136634011264,-0.5864920178178272,0.00380449978643527,-0.638200010964245
0.5535017298219462,-0.42965520305246885,-0.4549606366967441,-0.4379238935370088,-1.544940692739381,-0.5871298513180504,-0.06887652471694294,-0.483258987059323
0.7547268218289558,-0.3821871944653945,-0.46007130067907315,-0.4133428749364056,-1.5476499381199964,-0.5681443284531744,0.024589384468156165,-0.612917254184901
1.1848935396462548,-0.34332139580456744,-0.4459561334897833,-0.41021000001672087,-1.4140479957189784,-0.6090501350713126,-0.1991841972260099,-0.5842848408084987
1.5071549232571042,-0.2303528390554409,-0.4427923891197701,-0.4193676343973377,-1.2392698500207928,-0.5865223665215735,-0.09212036540377906,-0.565698036615619
1.725597847044579,-0.10638145565646336,-0.4167523393050457,-0.38755690444361596,-0.9768536174077822,-0.570915154170475,-0.06474192322188427,-0.5557330613252958
1.9968063010675179,0.036124921980572086,-0.3870618152172291,-0.353095280327084,-0.9956527264508735,-0.6340469360351388,-0.30348172039588533,-0.5887633196585549
2.1910778328163723,0.21340302324593183,-0.3590748457901889,-0.29116075306870143,-0.5831924483341172,-0.6383360008797156,-0.5626029441169668,-0.4959718705250262
2.251422589904624,0.42116337407147103,-0.31015849053075334,-0.24971040797748817,-0.41199776574616814,-0.5676250915602223,-0.21523668175407917,-0.4338396286044035
2.4471873417134113,0.5373327531187361,-0.2590518507074625,-0.14777147789851605,-0.6346206604186112,-0.6018876285310962,-0.09796784819379505,-0.5317655768155056
2.6558493991771956,0.7453955072137215,-0.19480350350103975,-0.02101053884050345,-0.28991514972443083,-0.4468741745464026,0.6626806935935066,-0.35503418214211285
2.9203015279756444,0.9869738482793314,-0.10767885084990583,0.07393967026378735,-0.6492401804198225,-0.5011526227171496,0.6277486571752565,-0.5457797201792316
3.0358324603038125,1.1713142289757585,0.13933657496266658,0.2105812148377287,-0.41886388114520606,-0.4437777090615105,0.9145274554119408,-0.3923987173254351
3.26181365234788,1.3794514207986075,0.38927238019371274,0.1997366478080508,-0.5373023154368927,-0.3399121815275381,1.7272017179354673,-0.42693969409670907
3.2981557409420486,1.5420327231688806,0.527260307716598,0.405301440615056,0.14051005962576066,-0.41677379256618924,0.6201358247435651,-0.27775029917535266
3.324774721973948,1.7563389416884327,0.7601605663398806,0.7795594983281617,0.4233846876821435,-0.3193562459340561,1.1838056603907174,-0.0841487724347887
3.410980293059355,1.9211952471165399,0.9641003957299651,1.1622522192865725,0.3892588857742731,-0.2010062512307148,1.9652398627281382,-0.08885898094918779
3.466371152323564,2.1191996032339446,1.0327293120640986,1.431920452757896,0.2620544231315869,-0.2672385773554015,1.6676523879275305,-0.14951252720774358
3.6195438089721197,2.3009114016651853,1.151491408415365,1.5075914315872037,0.6874121523745499,-0.17189110279657605,1.9676060696089035,-0.019334344546816654
3.7398619762067447,2.494444841752778,1.2116025514456163,2.3850373994773633,0.1349415382603911,-0.11641998770238855,2.7882062992299868,-0.11295561015322877
3.786624759917327,2.602919220682134,1.5678888404994156,3.431899603408935,0.41378567438134467,-0.18860012930111203,2.102846149666056,-0.08928772008195475
3.9140783265608707,3.090584037707099,1.5931987954595215,3.399124911941464,1.0609819797174105,-0.24263257493607907,1.2368749319046988,0.07993447337795388
3.777619069156981,3.308379524720261,1.8465417100121202,2.94124319291062,1.0583105218958309,-0.2414152004073563,1.2401928533180704,0.08158090772095357
3.9122797382555934,3.5264355437809463,2.202827999065919,3.0723419587805036,1.1250072368779622,-0.24233234270709092,1.1820540971399907,0.10448751822008151
-0.4798314627951692,-0.7697611816616502,-0.4844077958330212,-0.49094177679321177,-1.811037339575773,-0.02159129486110405,0.13836236448492062,0.5221379157298316
-0.44708764819199265,-0.7610566198595905,-0.4844077958330212,-0.4923877190638355,-1.6726418168874349,-0.12453169297834683,0.021709749567264014,0.23037080739665675
-0.33548682458959034,-0.7471367647490811,-0.48221751126916584,-0.4904597960363372,-1.6020806205093638,-0.12002104313314144,-0.04755677726911742,0.1590303649864971
-0.2118621758673073,-0.7222094306307293,-0.48319097107532377,-0.4897368249010253,-1.3398656416553207,-0.11622045123320174,0.17605746024913135,-0.2003493548581745
-0.07474286409841417,-0.6920109749080302,-0.4824608762207053,-0.48925484414415077,-1.1190681728294407,-0.21604567438715944,-0.03956831651873701,-0.16121712588854045
0.1600082364481047,-0.6647993330158615,-0.47881040194761315,-0.4834710750616559,-0.9246810868825484,-0.23878191692283557,-0.05933606739208249,-0.2878287974979191
0.2709125590245409,-0.6349916753644467,-0.47150945340142875,-0.4747954214379136,-0.6386554078188835,-0.18580735639196305,-0.3634076330052781,-0.22469337964610994
0.4055476532553308,-0.5776187966135107,-0.4693191688375734,-0.472626508031978,-0.5914249304938527,-0.3210329432015397,-0.3686582231840366,-0.17803676061778773
0.4558982419996224,-0.5169567007625981,-0.4671288842737181,-0.4572031238119917,-0.6638478114552792,-0.3315181444101651,-0.08903479031464073,-0.347881974586284
0.6173682876360417,-0.5199621240250943,-0.44911987785979657,-0.44418964337637823,-0.14913618934076858,-0.27932776626062583,-0.23250800563548163,-0.12549490216951176
0.7477005470941046,-0.43746185976217283,-0.4440092138774675,-0.4343090378604495,-0.43571556706279013,-0.3410942068100598,0.02722439389470894,-0.307522099431775
0.9516821676011535,-0.3443867857846164,-0.4313542363974145,-0.4326221052113885,0.26779714203983024,-0.30158274450875083,-0.23772311460887005,-0.15232847821491038
1.050855856634283,-0.3064886775860173,-0.40823456600116387,-0.3988834522301684,0.13766625855975595,-0.3479625401762586,-0.2634285788481977,-0.2756056307974646
1.1259298215136224,-0.2901077250980149,-0.3931459390057161,-0.37839927006299906,0.11523455942599999,-0.3407840881153445,-0.02159924366824622,-0.26098753794122054
1.0813267667175823,-0.2838177370935334,-0.3751369325917946,-0.3730974817373788,0.31983404967389073,-0.34824988471315177,-0.34644072673018705,-0.14641388042257897
0.9915448992021684,-0.2964209748924537,-0.38170778628336055,-0.34731151124458914,0.2512360279483098,-0.2994411121017856,-0.07231377327658861,-0.23873526056232514
0.9755629990848901,-0.29065205098301805,-0.3476366930678333,-0.31983860810273845,0.7176097375982768,-0.326411933820498,-0.32071392589926684,0.03690220949115927
0.9989386431496858,-0.1734591531776274,-0.31526915451308246,-0.24223970624593227,0.4879910479046007,-0.31483832772760095,-0.056880170107104736,-0.19782778123857964
1.0685522105308747,-0.10488339638320664,-0.253211091870515,-0.22753929316125782,0.9568661584314201,-0.21802513358879214,0.27321203904088637,0.13787715462419944
1.0981939737278246,-0.05101374319985537,-0.26124213527131784,-0.06077395128265569,0.8198323015415043,-0.07257766129296474,1.3699405186450242,0.0632784838811137
1.1018260216854148,-0.00952866698982482,-0.2198700935096062,0.07707254518347208,0.8909919968461224,-0.01551767805677267,1.660182280570519,0.15595423024061097
1.313527864633766,0.217743673251983,-0.21670634913959297,-0.013057856352073002,1.4578314709995772,-0.09771815544155606,0.8496172070995264,0.1467169814230041
1.3594157409542091,0.33709526516542065,-0.19188312408256597,-0.069449604906398,1.3802243974064503,-0.11026900118442465,0.8409820946068556,0.10166656480591899
1.530952738431652,0.35559304053954655,-0.11619662415378763,-0.03281906738393048,1.465021892662947,-0.11319854546511789,0.7735624198915857,0.1542790619832901
-0.8117654944363194,-0.7715569918463617,-0.48343433602686325,-0.48780890187352705,-1.5118513559220952,0.27332907604169077,0.11778507749138366,1.8534629089145123
-0.7939215349270297,-0.761749821200321,-0.48465116078456066,-0.4849170173322796,-1.3665690724244801,0.0860897918468428,-0.11022359367838135,1.1003467610365494
-0.7656432153971549,-0.7502584969613645,-0.4810006865114685,-0.47865126749291015,-1.4232061543577632,0.10077648600553886,0.2784274312946545,1.1110999733428706
-0.7009449608499181,-0.7345474840241353,-0.46858907398295496,-0.47672334446541187,-1.2081092411137029,0.08282385792872482,0.11775924726801748,1.0128742706342093
-0.6236501098011633,-0.7085128887038111,-0.47150945340142875,-0.4798562193850966,-0.8870660845545665,0.007829586907038229,-0.1796760082875206,0.549823434059044
-0.5246512237481045,-0.6769233779416594,-0.46542532961294175,-0.4740724503026017,-1.0224675849544858,-0.16949472723042291,0.05937865413611536,0.4704246973229735
-0.4820263339291337,-0.6404163247825128,-0.4573942862121389,-0.4723855176535407,-0.8699114425221242,-0.2598858913788425,-0.2669818577383417,0.2956176582319028
-0.35042392954183826,-0.5893520434680242,-0.4427923891197701,-0.46105896986698824,-0.7252045473255758,-0.2531877119367896,-0.22600077191622475,0.07287304578978096
-0.25870371311971474,-0.5187711203792754,-0.4155355145473483,-0.44515360489012734,-0.4456755396181615,-0.31780691119778803,-0.20562551381680527,0.20882346134126756
-0.1869871854252868,-0.4797797080526784,-0.34349948889166215,-0.412860894179531,-0.08534217218044247,-0.2934910531366498,-0.24856904582999545,0.13860490215051333
-0.1071665301134785,-0.3924037726146854,-0.2999371625660952,-0.3687596549255076,-0.5237469201969029,-0.3466725684272055,0.13131886125147543,-0.07441903949802144
0.011904571908330533,-0.28320827819664945,-0.1867724601002369,-0.3622529147077009,-0.1344280993518167,-0.3330076616816363,0.14510268387775566,-0.0801499073649317
0.010743593325840867,-0.19056122115430926,-0.06192623996048355,-0.247059513814678,0.14761610170130673,-0.31284889552235756,-0.022527506484701976,-0.0618766449567251
0.0869933370985945,-0.1070606999232195,-0.017390453828758673,-0.21597175499626808,-0.10168013103482783,-0.3375747944277124,0.4372208478909949,-0.06891848036832046
0.07449967514256874,-0.03591218915951014,-0.045377423255798896,-0.2210325529434511,0.608699152192887,-0.3049539357498706,-0.058096734405002265,0.10822352992097678
0.09016431858173252,-0.01019860654059806,-0.14783406785392006,-0.11764768059385526,0.3731670705627009,-0.2395972937703839,0.6440578517648098,0.02918018072799423
0.08189696994925502,0.04406184471403754,-0.06922718850666795,-0.06342484544546584,0.6365140381308813,-0.3283445936596736,-0.05435765954374437,0.16406148318595143
0.09419473517220386,0.15671869347773487,0.37832095737443616,0.0573113341516146,0.5201100801856283,-0.2969924820722578,0.2674129682790452,0.0058184250259129934
0.2230373749158044,0.27668904900403934,0.2678332693755121,0.0835792854012788,1.057945220815509,-0.2292276577950708,0.4213269153046756,0.2053213413519575
0.310065715666039,0.36320895057159996,0.41239205058996337,0.34698176903323275,0.5169316261473473,-0.09665619794755427,1.9222955288672237,0.09887461484777933
0.3647631051572867,0.36704714591457127,0.4454896839993327,0.6660530300841998,0.7549434557906607,-0.18087665760680177,0.9356362411045122,0.06766936786660988
0.46965407030400974,0.561497100526485,0.5206894540250321,0.5173619665883942,1.0465462556082792,-0.24578687177914602,0.4487667699559496,0.16724176418608816
0.47482994370786324,0.6805509415284678,0.5715527288967834,0.47880350603842836,1.016346890390161,-0.24927919830612982,0.4617506631924875,0.14461534610759874
0.6563406456413761,0.7243249778703068,0.620955814059298,0.549172696542116,1.149449259517232,-0.23669633443866875,0.41470431960306897,0.197436511182236
-0.1447890880420719,-0.3465594369666378,-0.4634784100006259,-0.4470815279176257,-1.9068802842049162,-0.6720223816102294,-0.3819131076703221,-0.527233634330238
-0.10447826666391485,-0.2832501494185728,-0.4544739067936651,-0.43141715331920205,-1.7914444535803968,-0.6745577089942767,-0.4254475658546563,-0.5317499235709221
-0.04743612027955494,-0.2120969862968719,-0.4352480756220462,-0.41382485569328015,-1.299606076132424,-0.6491423549346048,-0.578490956914938,-0.4191192567852631
0.1255863608993722,-0.09867249846458033,-0.41358859493503247,-0.3788812508198736,-1.2967398847027471,-0.670216584510125,-0.5897414275406698,-0.4891582612462563
0.31233960296649776,0.027285441796759367,-0.3795175017195052,-0.3579150878958297,-0.947116546487867,-0.667484626505038,-0.73027566388688,-0.4122688464176078
0.41259378284929216,0.1841676056274691,-0.32257010305926687,-0.31140394485743345,-0.8410804390044789,-0.6422325107600539,-0.5881727950931073,-0.4698570244064696
0.46424222798340564,0.3719832977435319,-0.2556447413859098,-0.2706765709015321,-0.6772167532372098,-0.6497120715847843,-0.687604882706511,-0.4654612548698404
0.5059017672510289,0.6467236465724141,-0.21062222535110595,-0.21597175499626808,-0.7889889493693247,-0.6885947446571212,-0.6925196396814564,-0.5133131189685491
0.5236414971930468,0.8813420600827695,-0.13177198105231436,-0.1364449301119636,-0.7629157191436643,-0.653398863887318,-0.3988778087225868,-0.521364232143105
0.624487848389888,1.0145948976747503,0.05342874706923007,-0.021974500354252597,-0.7443568546910494,-0.50228284668888,0.6695040368789008,-0.4260576329259107
0.806486144059932,1.3219110571599784,0.18898302507672055,0.18841010002149836,-0.8521088988620673,-0.27589267372311266,2.330196118173324,-0.4243253814610498
1.0533915794280393,1.656336506661562,0.2809749767586441,0.342161961464487,-0.7844981422607817,-0.22889623631545034,2.6520207302625187,-0.3959258027566124
1.0925565758841864,1.8446639581566877,0.5360214459720194,0.58965908011958,-0.1407579273524106,-0.26674638322437244,1.8611874645240891,-0.24921535157058491
1.19508915239813,2.109834406597095,0.8450949344271592,0.7171429903129045,-0.5243444698122482,-0.15561048814707018,2.968177435298868,-0.3256475577819041
1.2000350759822052,2.3813506713378807,0.9504719584437542,1.012115213520143,-0.32369516973623,-0.25943363870653646,2.0934405938604774,-0.31496767505588374
1.1709209856509057,2.6710716128993304,1.4943926251344923,1.6970098690389108,-0.19897405531461534,-0.12658418252100304,2.953166243032746,-0.2066159841696607
1.1826217845976583,3.0280284321536532,2.615331591925338,2.470107003065725,0.04238007796005455,-0.17667753386684273,2.4791255402136683,-0.14490872757678727
1.1892820408498361,3.470532810155318,3.767664637464777,4.038231395557148,-0.37997379611136683,0.11768554635475524,4.878945106997056,-0.1661294180895624
1.2814202671914923,3.8832481399375336,5.0587157053817196,4.792049299308979,0.07147932269290029,0.23608202022526562,5.372342825248081,0.024161773660729885
1.3123159668176132,4.282988043281511,4.66543794369392,5.561290587280797,-0.6825967753404749,0.5409486599288623,8.064515389015446,-0.09186409813356813
1.40663461168869,4.433761661069407,5.1027647616103655,7.038320616722925,0.8005620462265023,0.11430036105719676,3.962255808678502,0.17891346690378557
1.581280443668371,5.078973929117863,5.7184780890052505,5.898195136336123,0.5008167882901381,0.12952655483383654,4.2822183710943245,0.06939834463877495
1.5531035605079186,5.310182164220463,5.655689931508065,5.083888647596533,0.4734364775366272,0.1197811183171957,4.222231827241192,0.02889271609148195
1.7984729992494581,5.559469462477956,6.078171487380603,4.719752185777793,0.47477636896074893,0.1033759557220211,4.113521413368145,0.009631106310361752
-0.7890702351416301,-0.7588374450976543,-0.48635471544533704,-0.4907007864147745,-1.8326121846280155,-0.1762035774388359,-0.2988872466668243,0.9611951524774003
-0.7695658003819316,-0.7492489352772133,-0.4856246205907186,-0.49262870944227277,-1.3689968389782785,-0.005041208009953465,-0.45421662273855823,0.7527731546005422
-0.746514921543076,-0.7376180402985123,-0.4827042411722448,-0.4890138537657135,-1.3705476711498543,-0.1359430307383662,-0.3689154705220562,1.1615362666592706
-0.6793290678938085,-0.7245542190584354,-0.4827042411722448,-0.4899778152794626,-1.2127843096125723,-0.12462237319618423,-0.4585335602252927,1.136667573465259
-0.5601745345724234,-0.7005806183283371,-0.4824608762207053,-0.4863629596029033,-0.9549302145702004,-0.1450150994652899,-0.483192910431564,0.6632082688943812
-0.4771173835576313,-0.6800823290178745,-0.4778369421414552,-0.48371206544009315,-1.0088584126281464,-0.2313359709471541,-0.6297438530678598,0.37204138845843765
-0.4264449758455107,-0.6479671018026855,-0.47905376689915263,-0.4815431520341576,-0.5664657405239132,-0.14743526732499074,-0.6258704768904672,0.3405406465222234
-0.27625684107150694,-0.5978798156664078,-0.4707793585468103,-0.4788922578713474,-0.6303728158336513,-0.33947226085940674,-0.8752665546798929,0.07414299602185892
-0.2645158036844715,-0.5511003560620725,-0.46518196466140227,-0.4788922578713474,-0.648525236059496,-0.3589689418523599,-0.6492589824041483,0.16967798738220077
-0.19327415999483824,-0.5193945363501338,-0.46153149038831004,-0.47527740219478815,-0.19031520979681826,-0.2720817976535654,-0.3705286852773049,0.20652576649192658
-0.13277470742621744,-0.45107000688725296,-0.44644286339286227,-0.46009500835323913,-0.0021785838771910906,-0.31624556574456575,-0.35995828506025146,0.12751814868077074
-0.026402991899327623,-0.36915593973125793,-0.431597601348954,-0.4555161911629307,-0.31802321543129963,-0.45483696303715865,-0.4074275790675959,-0.04516644913852617
0.05037087518217884,-0.3215204462564904,-0.3417959342308858,-0.4217775381817106,0.05857079831721381,-0.3868018792710655,-0.4342029100871853,0.050638038657759475
0.0861544722312899,-0.2664365276373627,-0.24907388769434383,-0.40683613471859886,0.09279172807033331,-0.42942601361573735,-0.53317525917535,-0.04066290453949837
0.10108664982382803,-0.21172014529956198,-0.11351960968685336,-0.37839927006299906,0.47325954032071293,-0.39350065307851734,-0.591082071791149,0.10002656410264231
0.07453586786066912,-0.15712472426953977,-0.007899220718718944,-0.34658854010927725,0.34583560643886657,-0.3398202936117592,-0.0979281994608089,0.019492914740693763
0.14338880300794293,-0.09259651892770694,0.19263349934981275,-0.32538138680679607,0.44129634350377583,-0.38689808665562364,-0.28304319858572885,0.03818410335689066
0.15730833286545873,-0.015623255958664112,0.19263349934981275,-0.24296267738124414,0.7387750730271316,-0.3595802727607494,-0.6630535753864514,0.1268659744696979
0.20000021975695512,0.07184107428116697,-0.03612955509729865,-0.19693351509972246,1.5270903004773213,-0.3054408917281105,-0.9211850080733901,0.2630579446393524
0.1981245413441237,0.1364995456467612,-0.18141843116636833,-0.13668592049040088,1.4365645917597238,-0.32625280912438615,-0.8218562209235731,0.3600120341095002
0.2478822077980405,0.17879878450530082,-0.10840894570452426,-0.018359644677693302,1.5764336859706891,-0.3066204383397041,-0.7634001617255329,0.40125883818265023
0.32042443222861317,0.3211981579085322,-0.06655017403973368,-0.09089774858731649,1.4632031146605748,-0.39835856783719514,-1.1124797389656949,0.3128016946655206
0.3268389829171992,0.37275558917011775,-0.036616285000377606,-0.11837065172916712,1.480047353349946,-0.40273892947239354,-1.1251568331811868,0.29836088043670855
0.41322110636683956,0.4230941026379354,-0.007655855767179463,-0.1523502950888245,1.6140612767758278,-0.4052530900677846,-1.2111262619588534,0.3355061709322017
-0.9002064502224458,-0.7924553839440915,-0.48878836496073186,-0.4940746517128965,-1.8867752439411372,-0.10006266903793097,-0.2697889874447875,-1.377378632958059
-0.8822273672386169,-0.7863189237533289,-0.48781490515457393,-0.4943156420913338,-1.7225459655469881,0.03944874130931493,-0.30697704133256976,-0.835339036119931
-0.8616704000872591,-0.7805267380539358,-0.48878836496073186,-0.4914237575500863,-1.1756155465908873,0.1897201755042527,-0.42156565187961625,-1.4989666264343724
-0.8085132748951641,-0.7675559639736885,-0.4853812556391791,-0.49094177679321177,-1.07181860730497,-0.01754796618227116,-0.5003113913299252,-0.5945709535653699
-0.7476423484132337,-0.7543479196358758,-0.4880582701061134,-0.49479762284820833,-0.9177933762602344,-0.034757366541062505,-0.627125358840525,-1.2841335128095932
-0.6995813458473765,-0.7380739713816774,-0.4856246205907186,-0.4902188056578999,-0.955885641402055,-0.08282959138390274,-0.522583328688719,-1.0409940231641395
-0.6456207765631848,-0.7175338108492916,-0.4839210659299422,-0.4940746517128965,-0.7659208332721602,-0.20629360233833144,-0.641892005360754,-0.8275786906113424
-0.6181696707850464,-0.6918574470943114,-0.4824608762207053,-0.4868449403597779,-0.6536089421187632,-0.17234908784554917,-0.7014384723233881,-0.7354011760059871
-0.5696537458597343,-0.661733429099476,-0.480757321559929,-0.48250711354790676,-0.19750689307301963,-0.22223411654031736,-0.8310665453378904,-0.6217262454248563
-0.5368139061273721,-0.6568205390604727,-0.47735021223837626,-0.47937423862822204,-0.038279835988524684,-0.11995716106956672,-0.7413874036292983,-0.8437976111783344
-0.4452800998275338,-0.603974404635247,-0.4734563730137446,-0.469252642733856,-0.45315144487000036,-0.3028738149453903,-0.35262586443013255,-0.7990514991167091
-0.27493473118492734,-0.548974228459966,-0.46031466563061263,-0.4721445272751034,0.15730222456055892,-0.2598137646655181,-0.607378356469137,-0.47485058072654374
-0.15188298754411308,-0.5074798475339525,-0.46153149038831004,-0.45166034510793407,0.22394063849364385,-0.3395695457689247,-0.6521149493204186,-0.5981556316721308
-0.006499856731483616,-0.46007697195875896,-0.4515535273751914,-0.4429846914841918,0.5203785081534903,-0.31965663187971094,-0.693782935892616,-0.5339470282025642
0.20291306332850734,-0.419052479189885,-0.4413321994105332,-0.43238111483295116,0.4217865494906061,-0.32344433893682395,-0.6573211746080788,-0.4519451929046378
0.29188582113463496,-0.41228329831228105,-0.4223497331904537,-0.3981604810948565,1.17830223525355,-0.276634910970981,-1.0409004195803977,-0.32825513412203566
0.36666320983484063,-0.3951533161876503,-0.4048274566796112,-0.3605659820586399,1.024400211814942,-0.18124850621707858,-0.9536876695483149,-0.39693360893631013
0.5013440871421191,-0.3231859904174404,-0.39971679269728205,-0.31212691599274534,1.2766960584694684,-0.27358848343980985,-1.3070991626036323,-0.3420326003208744
0.6211113963107185,-0.2464546500639545,-0.38511489560491324,-0.3400817998914705,1.2661636090966832,-0.21834115410337362,-0.7708228171274127,-0.3573440896327776
0.6789202443804481,-0.20389487915789203,-0.3505570724863071,-0.2716405324152812,1.4374739355599016,-0.30295729651464653,-0.8671593168062386,-0.19370186107015105
0.7349016115244338,-0.19285483364410907,-0.35688456122633355,-0.18440201542098358,1.4803951305001406,-0.2821450282483782,-0.8850109434307939,-0.17979438278971363
0.8958793044916729,-0.07518274296559593,-0.34374285384320163,-0.19355964980160045,1.3416660498575694,-0.2879866396978719,-0.8361028126586794,-0.1481384566615785
0.9051524535177876,0.006652234104543898,-0.30042389246917417,-0.15644713152225836,1.354547934538369,-0.29609498483164004,-0.8750542875258394,-0.21131258313520906
1.0687741296789384,0.05563225903884927,-0.2546712815797519,-0.08029417193607588,1.3389793528431888,-0.3032811772131134,-0.8729164677990467,-0.25934991537155966
0.01195523242413716,-0.45464767018270136,-0.4678589791283365,-0.44732251829606295,-1.914228209123611,-0.622547025583891,-0.0056385828990858835,-0.6478999317985021
