province_id,year,uid,province,co2_emissions,gdp,gfindex,green_finance_pilot,Factor_1,Factor_2,Factor_3
1,2000,3100,Shanghai,71538175.19,4880,0.168,0,-1.821561192,-0.327344225,-0.19470779
1,2001,3101,Shanghai,69645920.86,5348.1,0.136,0,-1.745872239,-0.344757835,-0.164421983
1,2002,3102,Shanghai,80866286.07,5908.1,0.226,0,-1.474437112,-0.352664989,-0.242943695
1,2003,3103,Shanghai,92319351.45,6952.5,0.194,0,-1.375200098,-0.376760546,-0.273528904
1,2004,3104,Shanghai,108254088.2,8309.4,0.19,0,-1.248504843,-0.438363508,-0.265376917
1,2005,3105,Shanghai,115370448,9398.8,0.193,0,-1.087603763,-0.429189186,-0.256409677
1,2006,3106,Shanghai,124628480,10825.4,0.211,0,-0.968278888,-0.43616326,-0.266990122
1,2007,3107,Shanghai,127207432,13179.8,0.3,0,-0.473588326,-0.406482046,-0.417165329
1,2008,3108,Shanghai,133276677.8,14877.1,0.344,0,-0.361890791,-0.38431738,-0.36827163
1,2009,3109,Shanghai,149620546.7,16181.4,0.109,0,-0.639556954,-0.455736284,-0.175861155
1,2010,3110,Shanghai,167517170.3,18319.6,0.182,0,-0.401552988,-0.438967494,-0.105966148
1,2011,3111,Shanghai,174438236.8,20406.1,0.246,0,-0.099196826,-0.376250636,-0.146265183
1,2012,3112,Shanghai,179224048.6,21774.9,0.111,0,-0.19996903,-0.392205531,-0.052345367
1,2013,3113,Shanghai,181945393.6,23809.4,0.196,0,0.174566392,-0.32677045,-0.138412978
1,2014,3114,Shanghai,186258094.7,25964.5,0.139,0,0.006410479,-0.354999828,0.043960013
1,2015,3115,Shanghai,193922502.3,27821.6,0.266,0,0.431821634,-0.287761551,0.163820278
1,2016,3116,Shanghai,181333613.2,30963.9,0.264,0,0.56325373,-0.290245081,0.430564048
1,2017,3117,Shanghai,183883762.2,34378.3,0.164,0,0.248501938,-0.318767943,0.951976151
1,2018,3118,Shanghai,188922189.7,37769.1,0.265,0,0.722913489,-0.209110039,1.00959092
1,2019,3119,Shanghai,196674965.8,40241.2,0.366,0,1.149398362,-0.075778179,1.16062985
1,2020,3120,Shanghai,193113587.5,41603.9,0.433,0,1.29190361,0.029881532,1.435945602
1,2021,3121,Shanghai,202709667.9,47059.4,0.349,0,1.32613796,0.046756497,1.400981851
1,2022,3122,Shanghai,196101244.4,48594.5,0.381,0,1.469054464,0.017193074,1.153732051
1,2023,3123,Shanghai,205270742.6,51404.5,0.393,0,1.427228755,0.022475039,1.25649247
2,2000,5300,Yunnan,72648407.07,2052.3,0.284,0,-1.675855639,-0.335880244,-0.188598221
2,2001,5301,Yunnan,75648291.05,2186.4,0.351,0,-1.479887536,-0.431752435,-0.249270948
2,2002,5302,Yunnan,79207724.23,2392,0.388,0,-1.287444998,-0.326099322,-0.261361732
2,2003,5303,Yunnan,94204005.04,2673.6,0.252,0,-1.329432864,-0.411061013,-0.257545248
2,2004,5304,Yunnan,109501158.9,3185.3,0.299,0,-1.202332993,-0.53947697,-0.24313672
2,2005,5305,Yunnan,119960510,3553.3,0.339,0,-0.857645505,-0.395171272,-0.386381913
2,2006,5306,Yunnan,142414875.3,4157.7,0.306,0,-0.688824413,-0.406809923,-0.44883868
2,2007,5307,Yunnan,161465059.9,5166,0.222,0,-0.676683544,-0.461658605,-0.487800346
2,2008,5308,Yunnan,165360706.5,6120.6,0.423,0,-0.269070502,-0.455599083,-0.465331636
2,2009,5309,Yunnan,170803511.1,6690.2,0.217,0,-0.474701221,-0.555109826,-0.284429611
2,2010,5310,Yunnan,181827081.4,7869.9,0.204,0,-0.349819495,-0.540472284,-0.316627723
2,2011,5311,Yunnan,197174329.7,9666.2,0.168,0,-0.155205674,-0.558088404,-0.369814911
2,2012,5312,Yunnan,212927885.9,11266.3,0.447,0,0.506443233,-0.460283093,-0.519634322
2,2013,5313,Yunnan,222280623.6,13027,0.245,0,0.258681459,-0.515781846,-0.37037503
2,2014,5314,Yunnan,219311997.2,14275.1,0.339,0,0.588349611,-0.448238793,-0.448060799
2,2015,5315,Yunnan,214986350.3,15358.6,0.317,0,0.637450294,-0.469408311,-0.374308488
2,2016,5316,Yunnan,210642417.6,16773.6,0.115,0,0.31413493,-0.52025287,-0.238423041
2,2017,5317,Yunnan,212542299.1,18864.6,0.417,0,1.145722484,-0.374327641,-0.256512976
2,2018,5318,Yunnan,217358232.5,21427.5,0.29,0,1.04458833,-0.384323011,-0.20069552
2,2019,5319,Yunnan,216829878.7,23902.1,0.221,0,1.005924307,-0.440242204,-0.116830359
2,2020,5320,Yunnan,215735429.4,25214.5,0.17,0,1.078304099,-0.389038003,-0.19454399
2,2021,5321,Yunnan,219190745.8,27895.3,0.271,0,1.547520793,-0.323940941,-0.412516827
2,2022,5322,Yunnan,212591576.9,29301.1,0.271,0,1.502379626,-0.328966259,-0.355450699
2,2023,5323,Yunnan,224286167.5,30595.8,0.281,0,1.495297997,-0.321433413,-0.300206536
3,2000,1500,Neimenggu,140109202.8,1551.3,0.455,0,-1.608894115,-0.277574133,-0.049642005
3,2001,1501,Neimenggu,142679832.3,1729.5,0.278,0,-1.686324777,-0.291753612,-0.024343945
3,2002,1502,Neimenggu,156339684.1,1959.7,0.413,0,-1.341867827,-0.355946976,-0.174061444
3,2003,1503,Neimenggu,193669046.1,2415.1,0.39,0,-1.226394625,-0.321831062,-0.162693401
3,2004,1504,Neimenggu,228895004.3,2976.2,0.344,0,-1.037476807,-0.417342424,-0.322460095
3,2005,1505,Neimenggu,275958206,3562.7,0.358,0,-0.925240163,-0.41751272,-0.309775855
3,2006,1506,Neimenggu,328438311.5,4212.3,0.261,0,-0.913177537,-0.545454312,-0.281508759
3,2007,1507,Neimenggu,386697371.9,5239.6,0.41,0,-0.415033387,-0.485531124,-0.436009486
3,2008,1508,Neimenggu,397196539.4,6352.4,0.228,0,-0.671207055,-0.611928685,-0.266761802
3,2009,1509,Neimenggu,408871292.1,7227,0.366,0,-0.132196743,-0.569585866,-0.423805107
3,2010,1510,Neimenggu,464827282.6,8342.1,0.225,0,-0.282588879,-0.637661425,-0.340251246
3,2011,1511,Neimenggu,513846056.4,9610.8,0.243,0,-0.020946334,-0.583356714,-0.346844604
3,2012,1512,Neimenggu,523005877.2,10638.9,0.34,0,0.17846088,-0.618288091,-0.300741753
3,2013,1513,Neimenggu,551492270.4,11584.9,0.379,0,0.538900725,-0.531128211,-0.51202138
3,2014,1514,Neimenggu,542966399.2,12377.3,0.213,0,0.172233457,-0.590908344,-0.334246957
3,2015,1515,Neimenggu,536320079.4,13062.7,0.316,0,0.516564276,-0.590469338,-0.237713353
3,2016,1516,Neimenggu,545922001,13879,0.282,0,0.814712257,-0.50516323,-0.481807965
3,2017,1517,Neimenggu,577613927,15009.9,0.273,0,0.828503763,-0.429810419,-0.441132075
3,2018,1518,Neimenggu,604939346.3,16252.9,0.39,0,1.465302732,-0.347624677,-0.528206867
3,2019,1519,Neimenggu,635633195,17479.4,0.333,0,1.412166978,-0.303506905,-0.48392377
3,2020,1520,Neimenggu,652283065.7,17623.4,0.091,0,0.831839438,-0.403941501,-0.266085338
3,2021,1521,Neimenggu,728470939.3,21584.8,0.253,0,1.506111911,-0.316389003,-0.605777533
3,2022,1522,Neimenggu,757028723,23795.7,0.257,0,1.507272082,-0.313180097,-0.58017
3,2023,1523,Neimenggu,837966687.8,25020.5,0.255,0,1.481710353,-0.299793237,-0.483733136
4,2000,1100,Beijing,43133076.5,3328,0.226,0,-1.777758894,0.315303178,-0.026679569
4,2001,1101,Beijing,43311434.79,3935.4,0.202,0,-1.659267318,-0.03697437,-0.114331291
4,2002,1102,Beijing,45715663.79,4634.9,0.254,0,-1.446557329,-0.113782252,-0.159148526
4,2003,1103,Beijing,49524960.71,5400.1,0.141,0,-1.466100668,-0.222598613,-0.146675546
4,2004,1104,Beijing,54575775.19,6424.1,0.225,0,-1.226832467,-0.258752816,-0.16748611
4,2005,1105,Beijing,60665551.72,7327.4,0.167,0,-1.145207543,-0.297665085,-0.20524926
4,2006,1106,Beijing,63899288.38,8618.9,0.312,0,-0.78426541,-0.2720987,-0.25897612
4,2007,1107,Beijing,63753557.37,10730.4,0.381,0,-0.393340293,-0.2801482,-0.308253359
4,2008,1108,Beijing,63535280.7,12167.6,0.432,0,-0.269926435,-0.252414136,-0.223882335
4,2009,1109,Beijing,66557701.46,13335.7,0.275,0,-0.310257022,-0.255942218,-0.053312808
4,2010,1110,Beijing,72923448.49,15420.2,0.349,0,-0.047748746,-0.259838095,-0.043357253
4,2011,1111,Beijing,75572433.96,17653.3,0.276,0,-0.154761765,-0.291868917,0.249289918
4,2012,1112,Beijing,78344338.98,19568.3,0.282,0,-0.03009471,-0.278284955,0.404132398
4,2013,1113,Beijing,78136552.06,21746,0.248,0,-0.122469255,-0.256650634,1.036633332
4,2014,1114,Beijing,79475485.6,23577.5,0.421,0,0.300843908,-0.14459871,1.277587231
4,2015,1115,Beijing,80420685.95,26034.1,0.244,0,-0.306070982,-0.277873925,2.083381348
4,2016,1116,Beijing,74134216.64,28438.7,0.222,0,-0.213276614,-0.26408243,2.465790112
4,2017,1117,Beijing,76233830.49,31325.9,0.457,0,0.352857333,-0.172932248,2.921414352
4,2018,1118,Beijing,77704186.72,35161.4,0.465,0,0.64835973,0.008302858,2.830512609
4,2019,1119,Beijing,78044413.08,37767,0.204,0,0.197238563,-0.037149002,2.636609122
4,2020,1120,Beijing,77630137.1,38503.6,0.319,0,0.581808241,0.118807361,2.808656107
4,2021,1121,Beijing,80102176.49,44350.7,0.281,0,0.759016094,0.205014685,2.922164459
4,2022,1122,Beijing,77157245.19,45222.4,0.287,0,0.645013314,0.230581252,3.142485325
4,2023,1123,Beijing,82272659.93,47353.7,0.276,0,0.682169359,0.198003632,2.980903332
5,2000,2200,Jilin,60578928.07,1769.2,0.364,0,-1.57701997,0.085312708,-0.153913945
5,2001,2201,Jilin,65226914.92,1921.7,0.238,0,-1.633379451,-0.048467304,-0.157031621
5,2002,2202,Jilin,70295081.5,2067.3,0.349,0,-1.305864463,-0.122526661,-0.243770622
5,2003,2203,Jilin,77726607.62,2169.7,0.379,0,-1.158509498,-0.062886856,-0.249695328
5,2004,2204,Jilin,84110452.24,2487.7,0.28,0,-1.139039601,-0.123671393,-0.248598733
5,2005,2205,Jilin,92283947.8,2810.1,0.369,0,-0.776274768,-0.134260933,-0.370696695
5,2006,2206,Jilin,98020505.65,3271.5,0.296,0,-0.791645831,-0.199061853,-0.374617754
5,2007,2207,Jilin,106402294.4,4134.7,0.283,0,-0.554162157,-0.257821262,-0.493585458
5,2008,2208,Jilin,102254998.8,4905.4,0.306,0,-0.442941818,-0.367692618,-0.462317424
5,2009,2209,Jilin,120920656.4,5515.3,0.257,0,-0.222369479,-0.35163477,-0.495208713
5,2010,2210,Jilin,137894748.2,6505.9,0.313,0,0.008644513,-0.343992684,-0.482758132
5,2011,2211,Jilin,153019050.1,7857.7,0.131,0,-0.251099713,-0.518986323,-0.336107508
5,2012,2212,Jilin,155707615.3,8831.3,0.266,0,0.080887627,-0.474971414,-0.344227721
5,2013,2213,Jilin,158632916.9,9608.6,0.319,0,0.392883416,-0.432024093,-0.332423395
5,2014,2214,Jilin,158808834.5,10077,0.238,0,0.2372821,-0.488291613,-0.290221241
5,2015,2215,Jilin,152188368.2,10162.9,0.351,0,0.731718589,-0.364320913,-0.510754322
5,2016,2216,Jilin,149386010.1,10603.5,0.133,0,0.441322128,-0.39382914,-0.392233078
5,2017,2217,Jilin,150666328,11083,0.405,0,1.316886695,-0.263450127,-0.602414735
5,2018,2218,Jilin,159117710.1,11437.4,0.189,0,0.947648997,-0.258293385,-0.542218133
5,2019,2219,Jilin,159133429.3,11949.4,0.188,0,0.985134389,-0.198179899,-0.384647861
5,2020,2220,Jilin,157648580.5,12499.5,0.348,0,1.515288078,-0.081353219,-0.599012888
5,2021,2221,Jilin,162555518.4,13431.1,0.432,0,2.139259741,0.035107276,-0.810191461
5,2022,2222,Jilin,160051499.7,13121.4,0.447,0,2.158155773,0.059438865,-0.783987801
5,2023,2223,Jilin,170404483.8,13942.7,0.465,0,2.151106733,0.069755258,-0.755826448
6,2000,5100,Sichuan,108654585.9,3975.6,0.363,0,-1.701970572,-0.520194492,-0.157022406
6,2001,5101,Sichuan,111107719.6,4350.5,0.384,0,-1.438609394,-0.498202425,-0.221753682
6,2002,5102,Sichuan,115845806.2,4790.5,0.401,0,-1.302940294,-0.478594292,-0.251833493
6,2003,5103,Sichuan,126520730.6,5422.7,0.499,0,-1.034101663,-0.518914403,-0.281719025
6,2004,5104,Sichuan,144673797.8,6395.8,0.332,0,-1.017904623,-0.514903672,-0.347004157
6,2005,5105,Sichuan,168215305.3,7287.4,0.363,0,-0.931970252,-0.544459697,-0.275411455
6,2006,5106,Sichuan,187790383.1,8602.1,0.222,0,-0.987689,-0.607376556,-0.245950963
6,2007,5107,Sichuan,209899226.4,10694.5,0.317,0,-0.667189517,-0.577891448,-0.290924879
6,2008,5108,Sichuan,210783247.9,12941.4,0.402,0,-0.343257738,-0.576994431,-0.332784278
6,2009,5109,Sichuan,217217775.4,14396.2,0.339,0,-0.254453208,-0.56614284,-0.159140008
6,2010,5110,Sichuan,227612295.4,17466.7,0.329,0,-0.163395291,-0.594011612,-0.121585591
6,2011,5111,Sichuan,255342619,21313.1,0.174,0,-0.236207967,-0.62535839,-0.1119293
6,2012,5112,Sichuan,260054191.3,24224.9,0.281,0,0.008377694,-0.58006994,0.059401886
6,2013,5113,Sichuan,267196246.6,26858.4,0.235,0,0.089693484,-0.549978928,0.019012297
6,2014,5114,Sichuan,264785405.2,29357.5,0.195,0,0.029077984,-0.566026922,0.141553145
6,2015,5115,Sichuan,258202581.2,30829.1,0.298,0,0.398595963,-0.444679558,0.317711989
6,2016,5116,Sichuan,253662732.9,33879.2,0.405,0,0.920756903,-0.333361027,0.270130269
6,2017,5117,Sichuan,253441542.5,38517.1,0.311,0,0.735472335,-0.313254201,0.680620196
6,2018,5118,Sichuan,257759074.9,43539,0.17,0,0.47627516,-0.414246747,0.973595183
6,2019,5119,Sichuan,253486126.2,47168.6,0.332,0,1.140199787,-0.339385738,0.699189085
6,2020,5120,Sichuan,249253774.6,49445.1,0.453,0,1.459551544,-0.230117474,0.855901528
6,2021,5121,Sichuan,268385937.1,55131.3,0.285,0,1.339820708,-0.275119024,0.457159551
6,2022,5122,Sichuan,263363191.4,57609.4,0.265,0,1.285553357,-0.278862399,0.495409085
6,2023,5123,Sichuan,278601939.3,61353.4,0.273,0,1.283009002,-0.258153291,0.589892425
7,2000,1200,Tianjin,47741953.04,1608.4,0.193,0,-1.772557446,0.195727717,-0.188491746
7,2001,1201,Tianjin,51193703.78,1778.3,0.362,0,-1.317035554,0.12441133,-0.334768041
7,2002,1202,Tianjin,53101506.55,1952.3,0.257,0,-1.380816315,0.019347244,-0.315196235
7,2003,1203,Tianjin,57383888.99,2288.7,0.347,0,-1.085121208,-0.066745366,-0.389568768
7,2004,1204,Tianjin,62326363.59,2663.3,0.177,0,-1.152913652,-0.163556084,-0.392052909
7,2005,1205,Tianjin,81987471.61,3203.6,0.101,0,-1.164700458,-0.332138947,-0.412330734
7,2006,1206,Tianjin,83839460.98,3592.5,0.246,0,-0.79514185,-0.290574173,-0.491862609
7,2007,1207,Tianjin,85655154.76,4229.8,0.223,0,-0.602047573,-0.24601755,-0.535949035
7,2008,1208,Tianjin,88093846.08,5278.3,0.299,0,-0.348550443,-0.272801473,-0.594284195
7,2009,1209,Tianjin,106989661.5,5828.6,0.16,0,-0.417654019,-0.380135578,-0.55462798
7,2010,1210,Tianjin,118707038,6991.6,0.252,0,-0.109177774,-0.419408652,-0.568438518
7,2011,1211,Tianjin,123786522.2,8240.8,0.126,0,-0.207593805,-0.442212508,-0.474480224
7,2012,1212,Tianjin,125890653.6,9193,0.313,0,0.302083126,-0.342033292,-0.516373692
7,2013,1213,Tianjin,129313933,10075.2,0.334,0,0.412865939,-0.340341755,-0.435186322
7,2014,1214,Tianjin,133682904.5,10749.2,0.281,0,0.443633478,-0.339823288,-0.373943689
7,2015,1215,Tianjin,128492738.9,10889.2,0.184,0,0.321155469,-0.368219005,-0.130867959
7,2016,1216,Tianjin,124757728.4,11487,0.208,0,0.637734834,-0.260410484,-0.116940983
7,2017,1217,Tianjin,125890652.3,12468.2,0.364,0,1.101023812,-0.200968571,-0.032226573
7,2018,1218,Tianjin,136320006.2,13411.1,0.169,0,0.866304564,-0.237393375,-0.12021348
7,2019,1219,Tianjin,142040963.6,14097.2,0.415,0,1.397524102,-0.09066287,0.274749206
7,2020,1220,Tianjin,139935786.1,14230.8,0.099,0,0.85659085,-0.121862194,0.020389763
7,2021,1221,Tianjin,144835939.7,16093.2,0.249,0,1.527065242,-0.066128634,-0.395381032
7,2022,1222,Tianjin,143018498.1,16588.5,0.24,0,1.496086753,-0.09443077,-0.448262043
7,2023,1223,Tianjin,151678325.1,17211.8,0.244,0,1.468241299,-0.100535166,-0.425103199
8,2000,6400,Ningxia,31782303.35,297.7,0.39,0,-1.241935034,3.961326492,0.185762757
8,2001,6401,Ningxia,32949584.48,341.5,0.457,0,-1.085688364,2.724367354,-0.040437107
8,2002,6402,Ningxia,37258514.68,381.8,0.45,0,-0.948153963,3.074701454,-0.015235419
8,2003,6403,Ningxia,44936720.58,448.4,0.642,0,-0.536715862,2.55771362,-0.2206201
8,2004,6404,Ningxia,51104224,527.3,0.474,0,-0.615121196,1.835969559,-0.29908531
8,2005,6405,Ningxia,56099787.56,587.2,0.342,0,-0.699082181,1.713427274,-0.294023747
8,2006,6406,Ningxia,70225417.48,691.6,0.533,0,-0.271273098,1.564467294,-0.435014875
8,2007,6407,Ningxia,76330668.55,887.9,0.417,0,-0.274192623,1.147552602,-0.477974189
8,2008,6408,Ningxia,75427806.34,1153.7,0.314,0,-0.379647761,0.92443217,-0.453016899
8,2009,6409,Ningxia,82026356.72,1284.8,0.473,0,0.19701682,0.947149674,-0.619519025
8,2010,6410,Ningxia,107014483.7,1595.3,0.262,0,-0.179268156,0.604020712,-0.473345246
8,2011,6411,Ningxia,126847172.8,1959.3,0.346,0,0.182436162,0.469777228,-0.59236553
8,2012,6412,Ningxia,124387524.5,2162,0.323,0,0.317914559,0.134893994,-0.691540607
8,2013,6413,Ningxia,128478800.2,2364.9,0.487,0,0.696425241,0.309693991,-0.801049343
8,2014,6414,Ningxia,125261185,2516.4,0.392,0,0.587700943,0.31490656,-0.756466269
8,2015,6415,Ningxia,120370764.8,2644.7,0.318,0,0.615506356,0.302788942,-0.701213033
8,2016,6416,Ningxia,122322237.2,2853.3,0.423,0,1.031180419,0.4562535,-0.842091989
8,2017,6417,Ningxia,142427148.1,3271.6,0.498,0,1.392203003,0.254722968,-0.874138943
8,2018,6418,Ningxia,154912319.7,3580.6,0.324,0,1.146736685,0.32517547,-0.763911364
8,2019,6419,Ningxia,174003965.4,3841.5,0.368,0,1.361105427,0.208636074,-0.875442784
8,2020,6420,Ningxia,174305461.3,4036.2,0.398,0,1.534103805,0.376986373,-0.898404102
8,2021,6421,Ningxia,188879868.4,4666.5,0.383,0,1.716094362,0.298606883,-0.971083381
8,2022,6422,Ningxia,191617159.6,5168.1,0.39,0,1.736959081,0.30107539,-0.972530334
8,2023,6423,Ningxia,201084696.6,5368.8,0.377,0,1.691862593,0.302763288,-0.935708206
9,2000,3400,Anhui,144342900.7,3162.3,0.322,0,-1.653531816,-0.344162847,-0.210600068
9,2001,3401,Anhui,152599784.5,3547.7,0.249,0,-1.651210663,-0.427648861,-0.205564274
9,2002,3402,Anhui,159799154.3,3882.3,0.21,0,-1.56689872,-0.395893156,-0.183182118
9,2003,3403,Anhui,177350080.1,4375,0.201,0,-1.367036374,-0.372048655,-0.301392396
9,2004,3404,Anhui,197213866.2,5210.9,0.365,0,-0.914431547,-0.386446977,-0.411242933
9,2005,3405,Anhui,226390503,5761.7,0.312,0,-0.897315833,-0.402452267,-0.41123985
9,2006,3406,Anhui,248580760,6602.6,0.402,0,-0.659466549,-0.409028004,-0.410096829
9,2007,3407,Anhui,285447471.3,8078,0.262,0,-0.578849685,-0.473407144,-0.484741648
9,2008,3408,Anhui,322314417.6,9691.2,0.189,0,-0.668256053,-0.488435898,-0.373899255
9,2009,3409,Anhui,334870311.6,11063.3,0.313,0,-0.15428102,-0.433473161,-0.482285955
9,2010,3410,Anhui,358503105.6,13474.6,0.217,0,-0.288633069,-0.549373074,-0.362323366
9,2011,3411,Anhui,389163956.8,16532.7,0.193,0,-0.129680096,-0.551260613,-0.328344056
9,2012,3412,Anhui,402870381.9,18613.7,0.177,0,-0.1411255,-0.532557641,-0.088309054
9,2013,3413,Anhui,432133808.6,20888.2,0.145,0,-0.034784095,-0.533207488,-0.135443213
9,2014,3414,Anhui,439745963.8,22880.7,0.269,0,0.312970052,-0.450151126,-0.072543015
9,2015,3415,Anhui,444211403.6,24142.7,0.196,0,0.179800333,-0.434698846,0.320301115
9,2016,3416,Anhui,447562126,26801.2,0.254,0,0.558564213,-0.310526365,0.402445104
9,2017,3417,Anhui,453812967.8,30141.8,0.24,0,0.416324082,-0.360139409,0.931884289
9,2018,3418,Anhui,492192397.8,34377.3,0.228,0,0.593052847,-0.27461545,1.104211005
9,2019,3419,Anhui,493113574,37584.8,0.372,0,1.172959297,-0.311082962,1.001695834
9,2020,3420,Anhui,491921365.1,38628.8,0.337,0,1.112540583,-0.19526252,0.909098878
9,2021,3421,Anhui,517951754.2,43102.8,0.205,0,0.941051576,-0.252778126,0.908042706
9,2022,3422,Anhui,520912330.6,45525.1,0.215,0,0.988655,-0.233474132,0.976956214
9,2023,3423,Anhui,546920399.2,48227.5,0.225,0,0.959787694,-0.221753318,1.088077463
10,2000,3700,Shandong,384095327.3,8348.5,0.349,0,-1.706297955,-0.712621912,-0.128127394
10,2001,3701,Shandong,403922520.8,9172.3,0.384,0,-1.507603246,-0.676390888,-0.172662383
10,2002,3702,Shandong,450278097.7,10192.6,0.296,0,-1.487644285,-0.697834889,-0.149010891
10,2003,3703,Shandong,549374220.2,11028,0.239,0,-1.387704282,-0.697590923,-0.215337708
10,2004,3704,Shandong,623612538.1,13456.2,0.295,0,-1.18477412,-0.69615393,-0.22931743
10,2005,3705,Shandong,673934531.5,16120.9,0.384,0,-0.908997539,-0.688149966,-0.249695331
10,2006,3706,Shandong,736411950.3,19184,0.22,0,-0.974108346,-0.711213427,-0.271953595
10,2007,3707,Shandong,781165657.9,22994.5,0.295,0,-0.596983387,-0.660517604,-0.36450985
10,2008,3708,Shandong,795067085.4,27460.2,0.385,0,-0.373026163,-0.636092716,-0.277427919
10,2009,3709,Shandong,840164781.3,29957.2,0.16,0,-0.599644025,-0.691256529,-0.147780135
10,2010,3710,Shandong,888233588,34429.4,0.322,0,-0.143890266,-0.628728897,0.049135171
10,2011,3711,Shandong,949154573.9,39622,0.088,0,-0.538320832,-0.689340919,0.18345452
10,2012,3712,Shandong,975769063,43584.3,0.161,0,-0.303630154,-0.630128844,0.38321193
10,2013,3713,Shandong,1027827623,48058.1,0.145,0,-0.319668221,-0.650598282,0.68926945
10,2014,3714,Shandong,1036199633,51552.7,0.277,0,0.163321832,-0.50753973,0.479647707
10,2015,3715,Shandong,1042331762,56159.1,0.376,0,0.469161114,-0.432502966,0.835667949
10,2016,3716,Shandong,1062190662,59702.6,0.358,0,0.49437812,-0.405547446,1.278288213
10,2017,3717,Shandong,1074950876,63958.6,0.228,0,0.273808565,-0.403829724,1.389093799
10,2018,3718,Shandong,1110236768,67864.4,0.339,0,0.743212498,-0.335117612,1.464810787
10,2019,3719,Shandong,1137954077,72024.3,0.158,0,0.187911681,-0.350786078,2.176626307
10,2020,3720,Shandong,1148726669,74355.9,0.144,0,0.200185254,-0.208901868,2.613830677
10,2021,3721,Shandong,1178087737,84838,0.24,0,0.730704811,-0.104133795,2.304508453
10,2022,3722,Shandong,1146652057,89519.4,0.249,0,0.751772493,-0.117250143,2.213100155
10,2023,3723,Shandong,1177673402,94206.4,0.269,0,0.751857073,-0.069882587,2.411994046
11,2000,1400,Shanxi,165876878.5,1861.9,0.255,0,-1.819559629,0.047901292,-0.026011656
11,2001,1401,Shanxi,173419965.7,2049,0.255,0,-1.670237513,-0.096640272,-0.100849593
11,2002,1402,Shanxi,199129088.3,2348.2,0.178,0,-1.602795878,-0.096401378,-0.129576501
11,2003,1403,Shanxi,227608100.8,2884,0.354,0,-1.260434868,-0.210869294,-0.154591738
11,2004,1404,Shanxi,259195835.4,3533.1,0.359,0,-1.064894017,-0.272230123,-0.248675882
11,2005,1405,Shanxi,313274691,4118,0.397,0,-0.854327829,-0.321871713,-0.294352675
11,2006,1406,Shanxi,338823362.9,4758.7,0.415,0,-0.608149712,-0.214214999,-0.40149422
11,2007,1407,Shanxi,369838816.3,5991.9,0.296,0,-0.561269529,-0.339181132,-0.420074769
11,2008,1408,Shanxi,381437919.4,7295.8,0.253,0,-0.58198432,-0.426260806,-0.346414229
11,2009,1409,Shanxi,418635254.2,7231.2,0.374,0,-0.079671473,-0.321296075,-0.452085101
11,2010,1410,Shanxi,448659477.4,9004.5,0.203,0,-0.327687158,-0.452201739,-0.348800355
11,2011,1411,Shanxi,495650066.9,11005.1,0.428,0,0.36076651,-0.359550877,-0.527866108
11,2012,1412,Shanxi,518496390.5,11819.7,0.299,0,0.221249207,-0.417294282,-0.491422704
11,2013,1413,Shanxi,535790938.2,12171.8,0.275,0,0.232855092,-0.444996604,-0.419994257
11,2014,1414,Shanxi,525515876,12307,0.233,0,0.38309714,-0.378946613,-0.510083581
11,2015,1415,Shanxi,504833116.1,12036.1,0.163,0,0.360445993,-0.391852893,-0.431557717
11,2016,1416,Shanxi,501151417.2,12160.1,0.254,0,0.787694846,-0.333376998,-0.540694731
11,2017,1417,Shanxi,506536389.1,14679.1,0.162,0,0.592325348,-0.397750807,-0.400453231
11,2018,1418,Shanxi,522573042.6,16153.1,0.245,0,1.110561561,-0.300935329,-0.367659488
11,2019,1419,Shanxi,529401520.2,17311,0.284,0,1.135584119,-0.342200403,-0.035260474
11,2020,1420,Shanxi,530238223.4,18202.7,0.299,0,1.23161322,-0.306097281,0.100169882
11,2021,1421,Shanxi,579007295.7,23087.8,0.346,0,1.708364963,-0.276820868,-0.227576185
11,2022,1422,Shanxi,589578338.1,25653.2,0.338,0,1.631478632,-0.296289036,-0.230925387
11,2023,1423,Shanxi,629094764.2,26050.8,0.367,0,1.692603046,-0.271762519,-0.20800844
12,2000,6100,Shaanxi,89410303.8,1823.3,0.361,0,-1.602397938,0.596107128,-0.006564543
12,2001,6101,Shaanxi,93520959.33,2034.1,0.373,0,-1.431552438,0.295981683,-0.131406598
12,2002,6102,Shaanxi,100035344.8,2281.1,0.352,0,-1.42890697,0.249710182,-0.032801793
12,2003,6103,Shaanxi,114939673.5,2618.8,0.339,0,-1.221986929,0.233521534,-0.10925143
12,2004,6104,Shaanxi,132745839.6,3178.4,0.411,0,-0.896697971,0.106924124,-0.265675667
12,2005,6105,Shaanxi,155551894.4,3857.4,0.314,0,-0.995907964,-0.118300292,-0.199055047
12,2006,6106,Shaanxi,165371253.1,4642.1,0.235,0,-0.876977438,-0.191206731,-0.307625971
12,2007,6107,Shaanxi,195688075.5,5739.7,0.262,0,-0.703502569,-0.238694422,-0.326818311
12,2008,6108,Shaanxi,216817366.6,7256.8,0.327,0,-0.417207354,-0.285535095,-0.360032201
12,2009,6109,Shaanxi,233338472.3,8094.9,0.389,0,-0.049958021,-0.272321031,-0.395033589
12,2010,6110,Shaanxi,251726499.8,9973,0.149,0,-0.447077394,-0.409935296,-0.200476912
12,2011,6111,Shaanxi,279156526.4,12320.1,0.249,0,-0.045385437,-0.404214055,-0.221911072
