uid,province_id,province,year,co2_emissions,gdp,sec_val,green_invention_patents,green_utility_patents,credit,bond,investment,insurance,equity,fund,carbon_finance,gf_index,green_finance_pilot,ln_gdp,ln_co2,z_green_invention_patents,z_green_utility_patents,z_credit,z_bond,z_investment,z_insurance,z_equity,z_fund,z_carbon_finance,factor_1,factor_2,factor_3,coal_share_pctg,population,urban_population,urbanization_rate,env_expenditure,env_exp_share,sec_pctg,industrial_wastewater,industrial_so2,industrial_solid_waste,gtfp_level,gml_index,market_index,market_gov_relation,market_npoe_dev,market_product_dev,market_factor_dev,market_legal_env,ln_so2,treat,event_time,pre_2,post_0,post_1,post_2,did_pre2,did_post0,did_post1,did_post2
3516,25,Fujian,2016,228426944,30199.199,14683.7,2108,4065,.041000001,.125,.061000001,.048,.068000004,.057,1.467,.264,0,10.315571,19.246727,.021290252,.47872245,.57940894,.67689043,-.4110679,.27900764,.95377994,.6851145,-.46789923,.69967806,.024691533,-.33384004,.31226158,4016,2463.8601,.61351097,130.35001,.030488376,.48622814,68872.148,23.569,66.089996,2.0938301,1.0930247,10.052,7.283,12.035,9.9650002,10.905,10.07,3.2014854,0,-5,0,0,0,0,0,0,0,0
3517,25,Fujian,2017,236281760,34432.199,16290,2730,4474,.043000001,.132,.059,.037999999,.066,.059,1.171,.27399999,0,10.446748,19.280535,.17256148,.57722127,.82434088,.97073436,-.41515675,-.024164131,.79254079,.86827129,-.51557535,.84456396,-.0066212518,-.29942822,.28837281,4065,2534.3301,.62345141,120.65,.025757074,.47310367,69860.453,11.332,35.66,2.4078803,1.1499884,10.209,7.2509999,12.196,9.9650002,11.405,10.226,2.5121975,0,-4,0,0,0,0,0,0,0,0
3518,25,Fujian,2018,247948704,39204.801,18847.801,3572,5378,.041999999,.13,.043000001,.052000001,.064000003,.061000001,1.223,.167,0,10.576554,19.328732,.37733701,.7949301,.70187467,.88677877,-.44786766,.40027633,.63130224,1.0514281,-.50719982,.72218692,.33462566,-.31774941,.28575251,4104,2593.97,.63205898,124.04,.02566685,.48075238,147005.38,10.243,41.057999,3.8362739,1.5932162,10.263,7.158,12.27,9.9650002,11.36,10.564,2.4197457,0,-3,0,0,0,0,0,0,0,0
3519,25,Fujian,2019,251683744,42479.102,19578.6,3001,6116,.048999999,.142,.057999998,.059,.074000001,.061000001,1.008,.35299999,0,10.656768,19.343683,.23846905,.97266144,1.5591363,1.3905116,-.41720119,.6124965,1.4374962,1.0514281,-.54182941,1.3252562,.24307789,-.22604564,.27783075,4137,2642,.63862705,179.54649,.035358187,.46089956,156646.25,11.886,47.681,2.8825977,.7514056,10.153,7.1820002,12.329,7.8309999,11.077,12.344,2.5561414,0,-2,1,0,0,0,0,0,0,0
3520,25,Fujian,2020,251596528,43682,19509.699,3473,6296,.046,.139,.050000001,.050000001,.074000001,.064000003,.94800001,.287,0,10.684691,19.343338,.3532601,1.0160105,1.1917386,1.2645782,-.43355665,.33964199,1.4374962,1.3261634,-.55149347,1.2570055,.24471095,-.22600178,.25707856,4161.4399,2860.99,.6875,156.42461,.029988816,.44663018,155188.73,6.1329999,9.4420004,2.3814433,.82614487,10.153,7.1820002,12.329,7.8309999,11.077,12.344,1.9647319,0,-1,0,0,0,0,0,0,0,0
3521,25,Fujian,2021,269332032,49602.602,22434.5,3511,5206,.044,.14399999,.041999999,.046,.068999998,.067000002,.96200001,.208,0,10.811798,19.411455,.36250174,.75350761,.94680667,1.4744666,-.44991207,.21837328,1.0343989,1.6008984,-.54923856,1.2439171,.10041345,-.25281987,.23592597,4187,2918,.69691902,139.966,.026892144,.45228475,153731.2,5.6630001,7.5289998,3.8659177,1.6233507,10.153,7.1820002,12.329,7.8309999,11.077,12.344,1.8965698,0,0,0,1,0,0,0,0,0,0
3522,25,Fujian,2022,267029808,52099.602,22470,3762,4794,.043000001,.147,.041999999,.046,.071000002,.067000002,.86500001,.222,0,10.860912,19.40287,.42354527,.65428632,.82434088,1.6004,-.44991207,.21837328,1.1956381,1.6008984,-.56486213,1.2943504,.068187073,-.2576068,.2285866,4188,2937,.70128942,122.6221,.021545848,.43128929,78178.664,5.2160001,7.7150002,2.9204125,.75542545,10.153,7.1820002,12.329,7.8309999,11.077,12.344,1.8271266,0,1,0,0,1,0,0,0,0,0
3523,25,Fujian,2023,275303136,54801.699,23502.801,4062,5006,.043000001,.14399999,.041999999,.046,.071999997,.068000004,.82599998,.221,0,10.911476,19.433384,.49650568,.70534194,.82434088,1.4744666,-.44991207,.21837328,1.276257,1.6924769,-.57114375,1.2935039,.1208884,-.24989253,,4183,2972,.71049488,120.49,.020563575,.42886993,76994.438,4.5029998,7.6760001,2.6859496,.91971582,10.153,7.1820002,12.329,7.8309999,11.077,12.344,1.7052934,0,2,0,0,0,1,0,0,0,0
5400,26,Xizang,2000,9636723,118.9,27.1,440,509,.023,.068999998,4.7030001,.0020000001,.037,.034000002,39.195999,.73100001,0,4.7782826,16.081091,-.38436958,-.37766322,-1.6249784,-1.673861,9.0791779,-1.1155822,-1.5454221,-1.4211878,5.6090317,-.51086682,.62658328,7.9612193,,258,,,,,.22792262,,,,,,0,0,0,0,0,0,,0,-21,0,0,0,0,0,0,0,0
5401,26,Xizang,2001,10112565,140.7,32,440,509,.024,.071999997,4.2119999,.0020000001,.039000001,.034000002,49.120998,.68300003,0,4.94663,16.12929,-.38436958,-.37766322,-1.5025125,-1.547928,8.0753622,-1.1155822,-1.3841833,-1.4211878,7.2076306,-.48643935,.70054007,8.2273998,,263.54999,,,,,.22743426,,,,,,.84500003,0,.65899998,1.85,1.7180001,1.034,,0,-20,0,0,0,0,0,0,0,0
5402,26,Xizang,2002,10711058,164,32.700001,440,509,.025,.074000001,3.2320001,.003,.039000001,.032000002,36.429001,.58999997,0,5.0998664,16.186787,-.38436958,-.37766322,-1.3800464,-1.4639723,6.0718212,-1.085265,-1.3841833,-1.6043446,5.1633573,-.74367297,.45753872,5.9871569,,268.23999,,,,,.19939025,,,,,,1.003,-.84600002,1.049,1.962,1.818,.69599998,,0,-19,0,0,0,0,0,0,0,0
5403,26,Xizang,2003,12084338,188.2,47.5,440,509,.024,.075000003,3.395,.0020000001,.037999999,.034000002,36.393002,.433,0,5.2375054,16.307421,-.38436958,-.37766322,-1.5025125,-1.4219946,6.4050632,-1.1155822,-1.4648029,-1.4211878,5.1575589,-.69693947,.45602527,6.1813922,,272.16,,,,,.25239107,,,,,,1.181,-1.136,1.068,3.4170001,1.859,.82300001,,0,-18,0,0,0,0,0,0,0,0
5404,26,Xizang,2004,14058027,220.89999,51.299999,0,1,.027000001,.081,3.0999999,.003,.043000001,.037999999,40.801998,.63,0,5.3977098,16.458704,-.49137819,-.50000405,-1.1351144,-1.1701285,5.8019557,-1.085265,-1.0617056,-1.0548745,5.8677068,-.33707958,.28841084,6.2469616,,276.35001,,,,,.23223178,,,,,,1.706,-.84500003,.82700002,5.5450001,2.1800001,1,,0,-17,0,0,0,0,0,0,0,0
5405,26,Xizang,2005,15489942,247,60.5,2,1,.029999999,.086999997,3.128,.003,.046,.039999999,22.608999,.713,0,5.5093884,16.555702,-.49089178,-.50000405,-.76771677,-.91826236,5.8592,-1.085265,-.8198474,-.87171781,2.9373984,-.07830216,-.054612834,4.7996979,,280.31,58.439999,.20848346,,,.24493927,,,,,,1.839,-4.4879999,2.2780001,8.257,2.1500001,1.943,,0,-16,0,0,0,0,0,0,0,0
5406,26,Xizang,2006,16749091,290.60001,76.099998,440,509,.028999999,.086999997,2.823,.003,.044,.039000001,34.140999,.55299997,0,5.671948,16.633854,-.38436958,-.37766322,-.89018273,-.91826236,5.2356486,-1.085265,-.98108631,-.96329606,4.7948337,-.25417674,.22434303,5.4025726,,285.07999,60.240002,.21130911,,,.26187196,,,,,,2.8670001,-3.5769999,3.326,9.6859999,2.9560001,2.0120001,,0,-15,0,0,0,0,0,0,0,0
5407,26,Xizang,2007,18077920,349.79999,95.199997,440,509,.029999999,.094999999,2.9330001,.003,.050999999,.045000002,28.737,.72100002,0,5.8573613,16.710201,-.38436958,-.37766322,-.76771677,-.58244067,5.4605365,-1.085265,-.41675046,-.41382575,3.9244225,.20562924,.025284445,5.1509185,,288.82999,62.099998,.21500537,4.7651,.017304467,.27215552,,,,,,3.3099999,-2.8540001,4.559,9.6499996,3.184,2.0139999,,0,-14,0,0,0,0,0,0,0,0
5408,26,Xizang,2008,18992592,405.20001,110.8,0,2,.030999999,.094999999,2.4300001,.003,.046999998,.041999999,15.431,.54299998,0,6.0043807,16.75956,-.49137819,-.49976322,-.6452508,-.58244067,4.432188,-1.085265,-.73922813,-.68856108,1.781253,-.054808427,-.26698136,3.3939266,,292.32999,64.019997,.21899907,5.7068,.0149919,.27344522,,,,,,1.702,-3.727,4.448,3.96,1.814,2.3599999,,0,-13,0,0,0,0,0,0,0,0
5409,26,Xizang,2009,20202580,453,130.10001,0,1,.035999998,.097999997,2.802,.0049999999,.048999999,.045000002,21.933001,.66299999,0,6.1158919,16.821321,-.49137819,-.50000405,-.032921158,-.45650762,5.1927161,-1.0246308,-.57798928,-.41382575,2.8285167,.37936473,-.22390984,4.4402766,,295.84,65.970001,.22299215,9.7535,.020746293,.28719649,,,,,,1.554,-4.6570001,4.138,3.96,1.967,-.347,,0,-12,0,0,0,0,0,0,0,0
5410,26,Xizang,2010,21612996,521.40002,155,2,0,.034000002,.097000003,2.1919999,.0049999999,.050999999,.041999999,18.599001,.53899997,0,6.2565174,16.888805,-.49089178,-.50024486,-.27785265,-.49848512,3.9456131,-1.0246308,-.41675046,-.68856108,2.2915163,.11293358,-.28132144,3.4091787,,300.22,68.059998,.22670043,11.7746,.021368107,.29727656,,,,,,.73699999,-2.6110001,3.4100001,3.96,-.74699998,-.736,,0,-11,0,0,0,0,0,0,0,0
5411,26,Xizang,2011,23494690,620.79999,195.60001,3,2,.041000001,.109,2.0020001,.0080000004,.055,.048,16.098,.76200002,0,6.4310088,16.972284,-.49064857,-.49976322,.57940894,.0052470979,3.5571716,-.93367922,-.09427274,-.13909078,1.8886852,.69229555,-.48439851,3.0734434,,309,68.879997,.22291262,16.049999,.021171071,.31507733,,,,,,.118,-3.6949999,2.6789999,3.96,-1.448,-.71499997,,0,-10,0,0,0,0,0,0,0,0
5412,26,Xizang,2012,24329256,721.09998,226.10001,1,7,.037999999,.111,1.817,.0099999998,.054000001,.052000001,17.848,.66000003,0,6.5807776,17.007191,-.49113497,-.49855906,.21201079,.089202672,3.178952,-.87304491,-.17489201,.22722276,2.1705542,.65205264,-.45611501,2.9939573,,315,69.980003,.22215873,23.6654,.026139839,.31354877,,,,,,-.106,-6.3390002,3.846,3.96,-1.272,.48699999,,0,-9,0,0,0,0,0,0,0,0
5413,26,Xizang,2013,25224624,840.29999,270.79999,3,5,.041000001,.112,1.536,.0060000001,.061000001,.054000001,9.1759996,.69999999,0,6.7337589,17.043331,-.49064857,-.49904072,.57940894,.13118047,2.6044669,-.9943136,.38944381,.41037953,.77377319,.89819252,-.73161089,1.9896502,,317,73.980003,.2333754,17.2143,.016971393,.32226583,,,,,,-.161,-7.145,3.164,3.96,-1.051,.46000001,,0,-8,0,0,0,0,0,0,0,0
5414,26,Xizang,2014,25192020,954.79999,310.29999,5,3,.037999999,.115,1.438,.011,.059999999,.052999999,7.8940001,.64999998,0,6.8615017,17.042038,-.49016216,-.49952239,.21201079,.25711352,2.4041126,-.84272772,.30882424,.31880099,.56728423,.74767631,-.67624772,1.7339556,,325,81.769997,.2516,29.2349,.024660174,.32498953,,,,,,.64700001,-6.1199999,4.6719999,5.8319998,-.65899998,1.302,,0,-7,0,0,0,0,0,0,0,0
5415,26,Xizang,2015,25610348,1063.6,341.79999,0,6,.046,.12800001,1.388,.018999999,.066,.054000001,7.5700002,.78299999,0,6.9694147,17.058508,-.49137819,-.49879989,1.1917386,.80282384,2.3018913,-.60019034,.79254079,.41037953,.51509821,1.319365,-.77763426,1.7334862,,330,89.870003,.27233332,56.830002,.041137636,.32136142,,,,,,1.124,-4.447,4.7600002,5.9190001,-.23100001,1.271,,0,-6,0,0,0,0,0,0,0,0
5416,26,Xizang,2016,25929664,1197.4,390.39999,14,63,.039999999,.13,1.557,.011,.063000001,.057,6.691,.65600002,0,7.0879078,17.070898,-.48797336,-.48507267,.45694274,.88677877,2.6474001,-.84272772,.55068266,.6851145,.37351951,1.1927568,-.79955453,1.8439082,,340,97.839996,.2877647,33.049999,.020812605,.32603973,,,,,,2.694,1.8789999,4.8899999,4.184,.76099998,1.758,,0,-5,0,0,0,0,0,0,0,0
5417,26,Xizang,2017,26035364,1381,469.60001,29,48,.043000001,.12,1.319,.017000001,.064999998,.054000001,8.2530003,.546,0,7.2305632,17.074966,-.48432535,-.4886851,.82434088,.46700183,2.1608255,-.66082466,.71192122,.41037953,.62510765,1.0833092,-.72062355,1.6757447,,349,104.1,.29828081,46.639999,.027729884,.34004346,,,,,,3.102,1.926,5.3990002,4.184,2.0469999,1.957,,0,-4,0,0,0,0,0,0,0,0
5418,26,Xizang,2018,26454596,1583.5,582.70001,41,79,.041999999,.134,1.432,.017999999,.071000002,.061999999,9.0109997,.63999999,0,7.367393,17.09094,-.48140693,-.48121941,.70187467,1.0546899,2.3918462,-.63050753,1.1956381,1.1430062,.74719703,1.5882638,-.82774889,1.9478812,,354,107.12,.30259886,44.93,.022799274,.36798233,,,,,,3.25,1.523,5.5970001,4.184,2.45,2.4960001,,0,-3,0,0,0,0,0,0,0,0
5419,26,Xizang,2019,26424956,1750.3,638.79999,66,83,.041000001,.13600001,1.079,.014,.068000004,.057999998,8.026,.51800001,0,7.4675426,17.089819,-.4753269,-.48025611,.57940894,1.1386455,1.6701622,-.75177622,.95377994,.77669269,.5885452,1.3235023,-.84841466,1.4193158,,361,111,.30747923,40.9062,.018697847,.36496598,,,,,,2.711,-.19599999,6.2480001,-1.2359999,3.286,5.454,,0,-2,1,0,0,0,0,0,0,0
5420,26,Xizang,2020,25971326,1956.5,708,63,129,.050999999,.141,1.295,.017999999,.075999998,.063000001,5.3559999,.73900002,0,7.5789123,17.072504,-.47605649,-.46917802,1.8040682,1.3485339,2.1117592,-.63050753,1.5987347,1.2345848,.15849385,2.0809338,-1.0335346,1.5705267,,365.57999,130.62,.35729524,48.934898,.022133283,.36187068,,,,,,2.711,-.19599999,6.2480001,-1.2359999,3.286,5.454,,0,-1,0,0,0,0,0,0,0,0
5421,26,Xizang,2021,26450750,2145.1001,748.40002,65,148,.045000002,.13600001,.98900002,.011,.071000002,.067000002,4.3049998,.588,0,7.6709414,17.090796,-.47557008,-.46460226,1.0692729,1.1386455,1.4861635,-.84272772,1.1956381,1.6008984,-.010788545,1.7389195,-1.0586928,1.0806385,,366,134,.36612022,27.4494,.013541804,.34888816,,,,,,2.711,-.19599999,6.2480001,-1.2359999,3.286,5.454,,0,0,0,1,0,0,0,0,0,0
5422,26,Xizang,2022,25467564,2235.3999,770.20001,92,156,.045000002,.13500001,.98500001,.011,.071999997,.064999998,6.3969998,.52999997,0,7.7121754,17.052916,-.46900365,-.46267563,1.0692729,1.0966678,1.4779859,-.84272772,1.276257,1.4177412,.32616553,1.7004544,-1.0122859,1.2453438,,364,136,.37362638,39.194302,.015115571,.34454685,,,,,,2.711,-.19599999,6.2480001,-1.2359999,3.286,5.454,,0,1,0,0,1,0,0,0,0,0
5423,26,Xizang,2023,27146988,2532.8999,858.70001,119,186,.045000002,.13500001,.99400002,.011,.071999997,.066,7.6599998,.54500002,0,7.8371201,17.116777,-.46243721,-.4554508,1.0692729,1.0966678,1.4963857,-.84272772,1.276257,1.5093198,.5295943,1.7303417,-.99511141,1.3676474,,365,142,.3890411,62.209999,.022146514,.33901852,,,,,,2.711,-.19599999,6.2480001,-1.2359999,3.286,5.454,,0,2,0,0,0,1,0,0,0,0
5200,27,Guizhou,2000,54241900,1040.4,391.20001,14,15,.024,.068999998,.49900001,.011,.037,.030999999,21.462999,.30700001,0,6.9473605,17.808964,-.48797336,-.49663243,-1.5025125,-1.673861,.48439264,-.84272772,-1.5454221,-1.6959231,2.7528145,-1.5770723,.069574408,1.4031891,,3756,,,,,.37600923,20598,64.249001,74.869003,1,1,3.5439999,5.362,1.9299999,5.5479999,2.4030001,1.221,4.1782107,0,-21,0,0,0,0,0,0,0,0
5201,27,Guizhou,2001,57076920,1147.1,433.5,14,22,.023,.071000002,.42500001,.012,.035999998,.033,19.416,.234,0,7.0449924,17.859911,-.48797336,-.49494663,-1.6249784,-1.5899054,.33310479,-.81241053,-1.6260417,-1.5127664,2.4231088,-1.5821824,.038712185,1.1432089,,3798.51,,,,,.37790951,20812,57.140999,129.804,1.0297507,1.0297507,2.905,5.8460002,.71700001,5.0960002,1.643,.27700001,4.062871,0,-20,0,0,0,0,0,0,0,0
5202,27,Guizhou,2002,63726952,1260.4,482,18,16,.024,.075000003,.54400003,.012,.039999999,.034000002,20.219999,.27200001,0,7.1391845,17.970118,-.48700055,-.49639162,-1.5025125,-1.4219946,.57639205,-.81241053,-1.303564,-1.4211878,2.5526071,-1.3523631,.001417039,1.3850495,,3837,,,,,.38241827,17117,57.709999,50.349998,1.0832947,1.0519971,2.813,5.842,.90100002,5.0900002,1.956,.338,4.0726099,0,-19,0,0,0,0,0,0,0,0
5203,27,Guizhou,2003,83217440,1449,570.70001,20,23,.025,.077,.523,.017000001,.037999999,.037,18.895,.228,0,7.2786288,18.236967,-.48651415,-.49470583,-1.3800464,-1.3380393,.53345895,-.66082466,-1.4648029,-1.1464528,2.3391924,-1.2761263,.0020836701,1.2562431,.73129123,3870,,,,,.39385784,16815,57.025002,47.550999,1.2469598,1.1510807,3.4619999,6.0250001,1.9400001,6.4489999,2.5610001,.31299999,4.060874,0,-18,0,0,0,0,0,0,0,0
5204,27,Guizhou,2004,98803240,1672.7,667,14,36,.027000001,.082999997,.463,.018999999,.043000001,.039999999,16.993999,.34400001,0,7.4221945,18.408642,-.48797336,-.49157503,-1.1351144,-1.0861732,.41079313,-.60019034,-1.0617056,-.87171781,2.0330021,-.96434611,-.10550937,1.0754031,.75498801,3904,,,,,.3987565,16119,60,43.400002,1.16961,.93796939,3.927,6.5910001,2.8959999,7.1100001,2.724,.48800001,4.1108737,0,-17,0,0,0,0,0,0,0,0
5205,27,Guizhou,2005,113341752,1964.2,797.90002,28,37,.028000001,.082999997,.34900001,.017999999,.043000001,.041000001,13.207,.259,0,7.5828404,18.545918,-.48456854,-.49133423,-1.0126485,-1.0861732,.17772806,-.63050753,-1.0617056,-.78013927,1.423038,-.93851471,-.19329941,.63336432,.76005548,3730,1002.25,.26869974,,,.40622139,14850,65.900002,39.599998,1.3376693,1.1436883,4.698,6.8860002,3.5380001,8.1260004,4.4499998,1.418,4.2031989,0,-16,0,0,0,0,0,0,0,0
5206,27,Guizhou,2006,131977352,2292.3,953,60,66,.027000001,.089000002,.38100001,.016000001,.046,.039000001,13.339,.24600001,0,7.7373109,18.698141,-.47678611,-.4843502,-1.1351144,-.83430678,.24314985,-.69114184,-.8198474,-.96329606,1.444299,-.87663883,-.21590181,.69308054,.74755514,3690,1013.27,.27459893,,,.41573966,13928,104,33.799999,1.4112666,1.055019,5.165,6.8740001,4.8200002,8.6099997,4.1009998,1.306,4.6539602,0,-15,0,0,0,0,0,0,0,0
5207,27,Guizhou,2007,139363296,2883,1187.2,85,62,.033,.090999998,.30599999,.015,.050000001,.045000002,9.6870003,.336,0,7.9665866,18.752594,-.47070608,-.4853135,-.40031886,-.75035155,.089817531,-.72145903,-.49736974,-.41382575,.85607904,-.42193565,-.41889197,.38097575,.6857307,3631.98,1025.67,.28239968,27.232401,.034237407,.41179326,12101.085,92.058998,33.681,1.7539696,1.2428336,5.6100001,6.652,5.3649998,9.0179996,5.7090001,1.829,4.5332336,0,-14,0,0,0,0,0,0,0,0
5208,27,Guizhou,2008,134040848,3551.3,1437.7,71,74,.035,.097999997,.331,.017000001,.050999999,.046999998,8.4200001,.41100001,0,8.1750689,18.713655,-.4741109,-.48242357,-.15538691,-.45650762,.1409283,-.66082466,-.41675046,-.23066932,.65200591,-.1936747,-.48232946,.33853173,.65841913,3595.98,1046.79,.29110005,40.439098,.038374834,.40483764,11695,74.132004,27.462,1.789286,1.0201352,5.2150002,6.6659999,5.1750002,7.6459999,5.3270001,2.6300001,4.3192468,0,-13,0,0,0,0,0,0,0,0
5209,27,Guizhou,2009,145971600,3910.7,1574.9,90,108,.029999999,.094999999,.259,.029999999,.050000001,.041000001,8.1219997,.13,0,8.271472,18.798923,-.46949005,-.47423542,-.76771677,-.58244067,-.006270681,-.26670149,-.49736974,-.78013927,.60400766,-.62065393,-.24918525,.13821588,.67140132,3537,1057.21,.29890019,55.308399,.040304448,.40271562,13477.622,62.374001,21.653,1.7131768,.95746392,5.3460002,6.3979998,5.1160002,7.6459999,5.5019999,2.7049999,4.1490536,0,-12,0,0,0,0,0,0,0,0
5210,27,Guizhou,2010,148215296,4583.7002,1820.7,103,133,.034000002,.104,.28999999,.023,.057,.048999999,7.48,.32800001,0,8.4302616,18.814177,-.46632844,-.46821469,-.27785265,-.20464122,.057106636,-.47892165,.066966116,-.047512557,.50060213,.0094714779,-.49667519,.23531508,.6853199,3479,1176.25,.33810002,54.319698,.033294756,.39721182,14130,63.799999,19.9,1.8042505,1.0531607,4.401,4.1500001,4.132,7.6459999,3.0899999,.926,4.1713057,0,-11,0,0,0,0,0,0,0,0
5211,27,Guizhou,2011,161835216,5690.5,2258.8999,155,175,.033,.11,.193,.022,.059,.048999999,6.1079998,.22499999,0,8.646553,18.90209,-.45368198,-.4580999,-.40031886,.047224887,-.14120309,-.50923884,.22820497,-.047512557,.27961689,.064664342,-.54617864,.018300073,.67195171,3530,1212.76,.34355807,55.450001,.024651019,.39695984,20626,90.313004,25.716,2.3831778,1.3208686,4.138,3.944,4.5279999,7.6459999,3.381,.96499997,4.5142932,0,-10,0,0,0,0,0,0,0,0
5212,27,Guizhou,2012,164789856,6828.1001,2716.8,271,283,.037,.116,.22499999,.024,.059,.054000001,4.869,.37799999,0,8.8288021,18.920181,-.42547062,-.43209043,.089545049,.29909098,-.07578133,-.44860449,.22820497,.41037953,.080053777,.40185618,-.61674231,.011202035,.68676645,3587,1268.55,.35365209,65.731003,.0238529,.3978852,23399,83.709999,25.653999,2.3095734,.96911508,4.572,4.658,5.777,7.6459999,3.898,3.4230001,4.4392338,0,-9,0,0,0,0,0,0,0,0
5213,27,Guizhou,2013,184366880,8079.8999,3171,294,348,.039999999,.116,.193,.026000001,.059999999,.050999999,4.7049999,.31600001,0,8.9971352,19.032438,-.41987699,-.41643658,.45694274,.29909098,-.14120309,-.38797015,.30882424,.13564421,.053638633,.43681231,-.60445553,-.032992672,.63933092,3632,1324.89,.36478248,66.442902,.021553772,.39245537,22898,77.858002,26.207001,2.4645436,1.067099,5.348,4.4060001,6.717,7.6459999,4.6760001,3.697,4.3676486,0,-8,0,0,0,0,0,0,0,0
5214,27,Guizhou,2014,184466464,9297.5,3582.3999,502,471,.041000001,.118,.17299999,.035999998,.057999998,.057,3.9690001,.31999999,0,9.1375008,19.032978,-.3692911,-.38681471,.57940894,.38304657,-.18209171,-.084798485,.14758539,.6851145,-.06490732,.5775584,-.53533542,-.10122407,.63938534,3677,1403.5699,.38171607,85.340599,.02408844,.38530788,32674,70.242996,34.304001,2.4895728,1.0101557,5.776,5.243,6.7480001,8.9899998,4.848,3.3080001,4.2660966,0,-7,0,0,0,0,0,0,0,0
5215,27,Guizhou,2015,178585232,10887.1,4026.7,495,576,.041000001,.122,.13699999,.035999998,.059999999,.052999999,3.816,.249,0,9.2953339,19.000576,-.37099352,-.36152774,.57940894,.55095738,-.2556912,-.084798485,.30882424,.31880099,-.089550726,.55448633,-.52440327,-.15897296,.61260384,3708,1482.74,.39987594,96.489998,.024492957,.36985976,29174,59.889999,23.062,2.7162507,1.091051,5.5089998,5.073,6.6750002,9.0200005,4.098,3.1700001,4.1090689,0,-6,0,0,0,0,0,0,0,0
5216,27,Guizhou,2016,192573024,12133.9,4468.7002,608,657,.041999999,.121,.13500001,.055,.064000003,.057,3.4820001,.26199999,0,9.403758,19.075987,-.34351176,-.34202063,.70187467,.50897962,-.25978005,.49122781,.63130224,.6851145,-.14334738,.73970336,-.38999596,-.18294486,.58697611,3758,1569.53,.41765034,127.09,.029816816,.36828226,16400,28.759001,48.32,3.0714996,1.1307865,5.5669999,5.7069998,6.3280001,8.5830002,4.0339999,3.1830001,3.3931317,0,-5,0,0,0,0,0,0,0,0
5217,27,Guizhou,2017,199679776,14067.3,4970.8999,863,1027,.044,.133,.125,.046999998,.066,.061999999,2.904,.331,1,9.5516081,19.112225,-.28149542,-.25291413,.94680667,1.0127121,-.28022435,.2486904,.79254079,1.1430062,-.23644465,1.1198567,-.51900285,-.15621933,.55822688,3803,1647.52,.43321589,125.39,.027184706,.3533656,17380,29.67,38.348999,3.4706316,1.1299469,6.6149998,5.677,8.927,8.5830002,6.092,3.7969999,3.423285,0,-4,0,0,0,0,0,0,0,0
5218,27,Guizhou,2018,209301616,15886.6,5506.2002,1209,1315,.045000002,.12800001,.11,.052999999,.063000001,.055,2.652,.153,1,9.6732311,19.159286,-.19734776,-.18355556,1.0692729,.80282384,-.31089082,.43059346,.55068266,.50195771,-.27703378,.81300259,-.31374949,-.23858392,.47550073,3822,1710.72,.44759813,134.38,.026717419,.34659401,18000,27.552999,31.469,3.7227654,1.0726478,7.0489998,5.566,8.7449999,8.5830002,7.5180001,4.8309999,3.3517621,0,-3,0,0,0,0,0,0,0,0
5219,27,Guizhou,2019,214417488,17251.801,5836.6001,961,1505,.046,.13600001,.107,.071999997,.066,.063000001,2.3440001,.27700001,1,9.7556715,19.183435,-.2576617,-.13779818,1.1917386,1.1386455,-.31702411,1.0066197,.79254079,1.2345848,-.32664266,1.1948324,-.26392266,-.23586203,.45828477,3848,1776,.46153846,188.53,.031692401,.33831832,18400,18.549999,18.191,3.9929531,1.0725771,7.3839998,5.4829998,8.9200001,4.402,9.1330004,8.9809999,2.9729753,0,-2,1,0,0,0,0,0,0,0
5220,27,Guizhou,2020,220897152,18308.301,5881.1001,1313,1670,.046,.147,.106,.046999998,.071999997,.064000003,2.4760001,.35600001,1,9.8151102,19.213207,-.17205481,-.098061495,1.1917386,1.6004,-.31906855,.2486904,1.276257,1.3261634,-.30538172,1.5105244,-.52704901,-.12938432,.44433555,3857.8601,2050.45,.53149933,146.15109,.025464101,.32122588,20000,14.358,14.238,4.1612277,1.042143,7.3839998,5.4829998,8.9200001,4.402,9.1330004,8.9809999,2.7316365,0,-1,0,0,0,0,0,0,0,0
5221,27,Guizhou,2021,226784896,19921.301,6351.7998,1216,1246,.044,.142,.103,.046999998,.075000003,.064999998,2.2409999,.249,1,9.8995447,19.239513,-.19564535,-.20017272,.94680667,1.3905116,-.32520184,.2486904,1.5181158,1.4177412,-.34323269,1.4886034,-.57868654,-.16839728,.37472597,3852,2093,.54335409,158.7386,.028396847,.31884465,21400,11.077,7.875,4.4252601,1.0634505,7.3839998,5.4829998,8.9200001,4.402,9.1330004,8.9809999,2.4913027,0,0,0,1,0,0,0,0,0,0
5222,27,Guizhou,2022,225588080,20579.5,6360.7002,1433,983,.044,.141,.102,.048,.075000003,.064000003,2.477,.227,1,9.9320507,19.234221,-.14287065,-.26351058,.94680667,1.3485339,-.32724625,.27900764,1.5181158,1.3261634,-.30522066,1.4503109,-.55919367,-.15819895,.33865464,3856,2114,.54823649,117.9962,.020165615,.30907944,24200,9.0100002,7.5679998,4.4146395,.99760008,7.3839998,5.4829998,8.9200001,4.402,9.1330004,8.9809999,2.3035846,0,1,0,0,1,0,0,0,0,0
