uid,province_id,province,year,co2_emissions,gdp,sec_val,green_invention_patents,green_utility_patents,credit,bond,investment,insurance,equity,fund,carbon_finance,gf_index,green_finance_pilot,ln_gdp,ln_co2,z_green_invention_patents,z_green_utility_patents,z_credit,z_bond,z_investment,z_insurance,z_equity,z_fund,z_carbon_finance,factor_1,factor_2,factor_3,coal_share_pctg,population,urban_population,urbanization_rate,env_expenditure,env_exp_share,treat,event_time,pre_2,post_0,post_1,post_2,did_pre2,did_post0,did_post1,did_post2,sec_pctg
6213,24,Gansu,2013,196636688,6108.2998,2674,233,208,.039000001,.111,.25,.032000002,.059999999,.052999999,5.8610001,.287,0,8.7174034,19.096869,-.43471226,-.45015258,.33447701,.089202672,-.024670562,-.20606707,.30882424,.31880099,.23983316,.40800384,-.53768891,.11208188,.40981424,2537,1036.23,.408447,69.822197,.030230993,0,-8,0,0,0,0,0,0,0,0,.43776503
6214,24,Gansu,2014,194817856,6629.3999,2823.3,323,232,.041999999,.122,.21699999,.033,.059999999,.057999998,5.013,.38800001,0,8.7992697,19.087576,-.41282415,-.44437268,.70187467,.55095738,-.092136778,-.17574996,.30882424,.77669269,.10324756,.76023954,-.63666821,.062449358,.41711479,2531,1079.84,.42664561,73.211502,.028806487,0,-7,0,0,0,0,0,0,0,0,.42587566
6215,24,Gansu,2015,194235264,6793.3999,2505.3999,371,356,.037999999,.119,.241,.033,.059999999,.057,5.2670002,.278,0,8.8237066,19.084581,-.40115049,-.41450998,.21201079,.42502436,-.043070443,-.17574996,.30882424,.6851145,.14415884,.56111425,-.55502075,.0795938,.41176167,2523,1122.75,.44500595,95.349998,.032231241,0,-6,0,0,0,0,0,0,0,0,.36879912
6216,24,Gansu,2016,191818336,7207.1001,2483.5,392,559,.045000002,.132,.23800001,.037999999,.063000001,.061000001,5.3390002,.41800001,0,8.882822,19.07206,-.39604327,-.36562181,1.0692729,.97073436,-.049203716,-.024164131,.55068266,1.0514281,.15575574,1.1188164,-.6456815,.17369282,.39706048,2520,1166.41,.46286112,95.25,.030237807,0,-5,0,0,0,0,0,0,0,0,.34459075
6217,24,Gansu,2017,199442432,7642.6001,2515.7,522,824,.041999999,.131,.23999999,.033,.064000003,.057999998,5.724,.27599999,0,8.941493,19.111036,-.36442709,-.30180228,.70187467,.92875659,-.045114875,-.17574996,.63130224,.77669269,.21776684,.94478095,-.59387571,.19264323,.36473039,2522,1218.2,.48302934,102.2,.030928085,0,-4,0,0,0,0,0,0,0,0,.32916808
6218,24,Gansu,2018,205464160,8364.7002,2761.6001,568,936,.041999999,.13600001,.245,.050000001,.07,.057,4.9200001,.28099999,0,9.0317755,19.140781,-.35323983,-.27482951,.70187467,1.1386455,-.034892704,.33964199,1.1150185,.6851145,.088268258,1.08573,-.47330695,.12963237,.31956759,2515,1257.59,.50003576,127.82,.03388444,0,-3,0,0,0,0,0,0,0,0,.33014932
6219,24,Gansu,2019,208698432,9053.2998,2914.2,612,1068,.050000001,.13600001,.234,.037,.068000004,.064000003,5.1079998,.36399999,0,9.1108847,19.156401,-.34253895,-.24304017,1.6816025,1.1386455,-.057381451,-.054481249,.95377994,1.3261634,.11854898,1.512869,-.69598311,.23328409,.32014114,2509,1284,.51175767,106.516,.026955163,0,-2,1,0,0,0,0,0,0,0,.32189366
6220,24,Gansu,2020,213700512,9323.0996,2891.8999,620,1559,.044,.138,.197,.035999998,.071000002,.061999999,4.8470001,.24699999,0,9.1402502,19.180086,-.34059334,-.12479344,.94680667,1.2226005,-.13302538,-.084798485,1.1956381,1.1430062,.07651031,1.3233447,-.60872519,.14306934,.30911213,2500.51,1306.02,.52230144,114.025,.027387477,0,-1,0,0,0,0,0,0,0,0,.31018654
6221,24,Gansu,2021,226080752,10608,3531.6001,807,1340,.046,.15000001,.252,.023,.079999998,.064999998,4.105,.37799999,0,9.2693634,19.236403,-.2951147,-.17753485,1.1917386,1.7263333,-.020581692,-.47892165,1.9212124,1.4177412,-.043002095,1.8498919,-.88486522,.24726248,.30222028,2490,1328,.53333336,82.098999,.020359037,0,0,0,1,0,0,0,0,0,0,.33291855
6222,24,Gansu,2022,225000928,11553.6,3981.5,982,1298,.046,.154,.248,.024,.078000002,.066,4.1719999,.37200001,0,9.3547525,19.231615,-.25255448,-.18764964,1.1917386,1.8942438,-.028759429,-.44860449,1.7599739,1.5093198,-.032210559,1.8724583,-.86861467,.25323552,.29289451,2492,1351,.54213482,113.2117,.026593264,0,1,0,0,1,0,0,0,0,0,.34461123
6223,24,Gansu,2023,246083680,12345.7,4148.6001,1068,1634,.045000002,.155,.248,.024,.078000002,.066,4.335,.382,0,9.4210634,19.321182,-.23163915,-.10673131,1.0692729,1.9362216,-.028759429,-.44860449,1.7599739,1.5093198,-.0059564742,1.8388416,-.81322002,.26911235,,2465,1368,.55496955,146.34,.032363076,0,2,0,0,0,1,0,0,0,0,.33603603
3500,25,Fujian,2000,74605152,3804.6001,1622.3,24,43,.022,.068999998,.123,.003,.037,.029999999,5.3990002,.215,0,8.2439661,18.12772,-.48554134,-.48988923,-1.7474444,-1.673861,-.2843132,-1.085265,-1.5454221,-1.7875015,.1654198,-1.7900478,-.23181975,-.40067366,,3410,,,,,0,-21,0,0,0,0,0,0,0,0,.42640489
3501,25,Fujian,2001,85162160,4120.8999,1796.7,32,58,.023,.074000001,.162,.0020000001,.037999999,.030999999,5.2179999,.191,0,8.3238268,18.260067,-.48359573,-.48627684,-1.6249784,-1.4639723,-.20458044,-1.1155822,-1.4648029,-1.6959231,.13626647,-1.637082,-.27995652,-.34387428,,3445.3799,,,,,0,-20,0,0,0,0,0,0,0,0,.43599698
3502,25,Fujian,2002,90278008,4524.3999,2029.2,50,103,.028999999,.078000002,.152,.0020000001,.039000001,.035999998,4.9260001,.336,0,8.4172401,18.318405,-.47921813,-.47543955,-.89018273,-1.2960615,-.22502474,-1.1155822,-1.3841833,-1.2380314,.089234672,-1.232043,-.39591965,-.30787888,,3476.03,,,,,0,-19,0,0,0,0,0,0,0,0,.44850147
3503,25,Fujian,2003,100742480,5067,2329.7,43,86,.028000001,.077,.145,.003,.041000001,.037999999,4.8790002,.27500001,0,8.5305042,18.428078,-.48092052,-.47953361,-1.0126485,-1.3380393,-.23933576,-1.085265,-1.2229444,-1.0548745,.081664495,-1.1832076,-.40560824,-.31494275,.39573878,3501.97,,,,,0,-18,0,0,0,0,0,0,0,0,.45977896
3504,25,Fujian,2004,114755304,5792,2738.7,53,116,.030999999,.083999999,.125,.003,.046999998,.037999999,4.5910001,.31999999,0,8.6642332,18.558313,-.4784885,-.47230878,-.6452508,-1.0441954,-.28022435,-1.085265,-.73922813,-1.0548745,.03527692,-.86544371,-.49858057,-.3096098,.38295788,3529.1001,,,,,0,-17,0,0,0,0,0,0,0,0,.47284183
3505,25,Fujian,2005,128468336,6506.8999,3095.8999,85,123,.029999999,.090000004,.133,.003,.046,.039000001,4.401,.278,0,8.7806187,18.671192,-.47070608,-.47062299,-.76771677,-.79232901,-.26386893,-1.085265,-.8198474,-.96329606,.0046740058,-.82461947,-.50894052,-.31027067,.49140367,3557,1757.16,.49400055,,,0,-16,0,0,0,0,0,0,0,0,.47578722
3506,25,Fujian,2006,156057296,7586.2002,3629.7,103,128,.027000001,.088,.121,.003,.044,.037999999,3.892,.106,0,8.9340858,18.865734,-.46632844,-.46941882,-1.1351144,-.8762846,-.28840208,-1.085265,-.98108631,-1.0548745,-.077309571,-1.0290103,-.45770404,-.4014473,.48663378,3585,1806.84,.50400001,,,0,-15,0,0,0,0,0,0,0,0,.47846088
3507,25,Fujian,2007,163085440,9474.2998,4521.7998,179,199,.035,.096000001,.102,.0040000002,.048999999,.045000002,2.9389999,.32699999,0,9.1563377,18.909784,-.44784513,-.45232001,-.15538691,-.54046291,-.32724625,-1.054948,-.57798928,-.41382575,-.2308073,-.3707394,-.63955081,-.38937292,.45343143,3612,1856.5699,.51400054,9.7018995,.010653882,0,-14,0,0,0,0,0,0,0,0,.47727007
3508,25,Fujian,2008,172245888,11104.2,5387,259,307,.035,.104,.106,.0060000001,.054000001,.045000002,2.6289999,.40000001,0,9.3150787,18.964434,-.42838904,-.42631057,-.15538691,-.20464122,-.31906855,-.9943136,-.17489201,-.41382575,-.28073835,-.16906472,-.66346925,-.37939045,.45952633,3639,1928.67,.52999997,14.0264,.012328561,0,-13,0,0,0,0,0,0,0,0,.48513174
3509,25,Fujian,2009,182919856,12625.1,6129.1001,340,478,.035,.102,.097999997,.016000001,.050999999,.048999999,2.6040001,.25099999,0,9.4434423,19.024559,-.40868974,-.38512892,-.15538691,-.28859681,-.33542398,-.69114184,-.41675046,-.047512557,-.28476501,-.17922062,-.54649866,-.40068769,.48545468,3666,2019.97,.55100107,33.825001,.023958372,0,-12,0,0,0,0,0,0,0,0,.48546943
3510,25,Fujian,2010,201986336,15236.6,7705.2998,433,727,.037,.105,.075999998,.016000001,.050999999,.046999998,2.368,.234,0,9.6314554,19.123711,-.38607201,-.32516265,.089545049,-.16266374,-.38040146,-.69114184,-.41675046,-.23066932,-.32277706,-.14142412,-.5275557,-.43162102,.43230107,3693,2108.7,.57099921,39.786499,.023471607,0,-11,0,0,0,0,0,0,0,0,.50570995
3511,25,Fujian,2011,223567888,18195.199,9316.5996,506,898,.037,.107,.064000003,.017000001,.055,.046,1.831,.21600001,0,9.8089132,19.225225,-.36831829,-.283981,.089545049,-.078708164,-.40493461,-.66082466,-.09427274,-.32224753,-.40927052,-.064809531,-.52411109,-.47578636,.40517682,3784,2161.3201,.57117337,37.950001,.017264282,0,-10,0,0,0,0,0,0,0,0,.51203614
3512,25,Fujian,2012,228852624,20510.801,10527,667,1162,.037,.108,.059,.021,.055,.046,1.758,.14399999,0,9.9287071,19.248589,-.3291629,-.2204023,.089545049,-.036730379,-.41515675,-.53955603,-.09427274,-.32224753,-.42102847,-.07134214,-.44358698,-.48602858,.40829381,3841,2233.8101,.58156991,48.598202,.018637838,0,-9,0,0,0,0,0,0,0,0,.51324177
3513,25,Fujian,2013,232099104,22851.699,11805.5,791,1240,.039999999,.119,.066,.024,.064000003,.056000002,1.75,.39399999,0,10.03678,19.262674,-.29900593,-.20161769,.45694274,.42502436,-.40084577,-.44860449,.63130224,.59353632,-.42231703,.62321836,-.5958758,-.36609888,.34586525,3885,2293.46,.59033722,58.602901,.019096352,0,-8,0,0,0,0,0,0,0,0,.51661366
3514,25,Fujian,2014,235206848,25329.4,13165.1,954,1422,.041999999,.123,.068000004,.022,.059999999,.056000002,1.619,.317,0,10.139721,19.275976,-.2593641,-.15778692,.70187467,.5929352,-.39675689,-.50923884,.30882424,.59353632,-.44341692,.64296269,-.58596689,-.35929731,.29901636,3945,2352.1101,.59622562,61.795799,.018688066,0,-7,0,0,0,0,0,0,0,0,.51975566
3515,25,Fujian,2015,231335072,27307.5,13735.7,1537,2741,.035,.118,.052999999,.041000001,.059999999,.056000002,1.506,.19499999,0,10.214916,19.259378,-.11757772,.15986569,-.15538691,.38304657,-.42742336,.066787459,.30882424,.59353632,-.46161759,.25863865,-.11083282,-.44279227,.31972682,3984,2403.21,.60321534,95.57,.023883065,0,-6,0,0,0,0,0,0,0,0,.50300103
3516,25,Fujian,2016,228426944,30199.199,14683.7,2108,4065,.041000001,.125,.061000001,.048,.068000004,.057,1.467,.264,0,10.315571,19.246727,.021290252,.47872245,.57940894,.67689043,-.4110679,.27900764,.95377994,.6851145,-.46789923,.69967806,.024691533,-.33384004,.31226158,4016,2463.8601,.61351097,130.35001,.030488376,0,-5,0,0,0,0,0,0,0,0,.48622814
3517,25,Fujian,2017,236281760,34432.199,16290,2730,4474,.043000001,.132,.059,.037999999,.066,.059,1.171,.27399999,0,10.446748,19.280535,.17256148,.57722127,.82434088,.97073436,-.41515675,-.024164131,.79254079,.86827129,-.51557535,.84456396,-.0066212518,-.29942822,.28837281,4065,2534.3301,.62345141,120.65,.025757074,0,-4,0,0,0,0,0,0,0,0,.47310367
3518,25,Fujian,2018,247948704,39204.801,18847.801,3572,5378,.041999999,.13,.043000001,.052000001,.064000003,.061000001,1.223,.167,0,10.576554,19.328732,.37733701,.7949301,.70187467,.88677877,-.44786766,.40027633,.63130224,1.0514281,-.50719982,.72218692,.33462566,-.31774941,.28575251,4104,2593.97,.63205898,124.04,.02566685,0,-3,0,0,0,0,0,0,0,0,.48075238
3519,25,Fujian,2019,251683744,42479.102,19578.6,3001,6116,.048999999,.142,.057999998,.059,.074000001,.061000001,1.008,.35299999,0,10.656768,19.343683,.23846905,.97266144,1.5591363,1.3905116,-.41720119,.6124965,1.4374962,1.0514281,-.54182941,1.3252562,.24307789,-.22604564,.27783075,4137,2642,.63862705,179.54649,.035358187,0,-2,1,0,0,0,0,0,0,0,.46089956
3520,25,Fujian,2020,251596528,43682,19509.699,3473,6296,.046,.139,.050000001,.050000001,.074000001,.064000003,.94800001,.287,0,10.684691,19.343338,.3532601,1.0160105,1.1917386,1.2645782,-.43355665,.33964199,1.4374962,1.3261634,-.55149347,1.2570055,.24471095,-.22600178,.25707856,4161.4399,2860.99,.6875,156.42461,.029988816,0,-1,0,0,0,0,0,0,0,0,.44663018
3521,25,Fujian,2021,269332032,49602.602,22434.5,3511,5206,.044,.14399999,.041999999,.046,.068999998,.067000002,.96200001,.208,0,10.811798,19.411455,.36250174,.75350761,.94680667,1.4744666,-.44991207,.21837328,1.0343989,1.6008984,-.54923856,1.2439171,.10041345,-.25281987,.23592597,4187,2918,.69691902,139.966,.026892144,0,0,0,1,0,0,0,0,0,0,.45228475
3522,25,Fujian,2022,267029808,52099.602,22470,3762,4794,.043000001,.147,.041999999,.046,.071000002,.067000002,.86500001,.222,0,10.860912,19.40287,.42354527,.65428632,.82434088,1.6004,-.44991207,.21837328,1.1956381,1.6008984,-.56486213,1.2943504,.068187073,-.2576068,.2285866,4188,2937,.70128942,122.6221,.021545848,0,1,0,0,1,0,0,0,0,0,.43128929
3523,25,Fujian,2023,275303136,54801.699,23502.801,4062,5006,.043000001,.14399999,.041999999,.046,.071999997,.068000004,.82599998,.221,0,10.911476,19.433384,.49650568,.70534194,.82434088,1.4744666,-.44991207,.21837328,1.276257,1.6924769,-.57114375,1.2935039,.1208884,-.24989253,,4183,2972,.71049488,120.49,.020563575,0,2,0,0,0,1,0,0,0,0,.42886993
5400,26,Xizang,2000,9636723,118.9,27.1,440,509,.023,.068999998,4.7030001,.0020000001,.037,.034000002,39.195999,.73100001,0,4.7782826,16.081091,-.38436958,-.37766322,-1.6249784,-1.673861,9.0791779,-1.1155822,-1.5454221,-1.4211878,5.6090317,-.51086682,.62658328,7.9612193,,258,,,,,0,-21,0,0,0,0,0,0,0,0,.22792262
5401,26,Xizang,2001,10112565,140.7,32,440,509,.024,.071999997,4.2119999,.0020000001,.039000001,.034000002,49.120998,.68300003,0,4.94663,16.12929,-.38436958,-.37766322,-1.5025125,-1.547928,8.0753622,-1.1155822,-1.3841833,-1.4211878,7.2076306,-.48643935,.70054007,8.2273998,,263.54999,,,,,0,-20,0,0,0,0,0,0,0,0,.22743426
5402,26,Xizang,2002,10711058,164,32.700001,440,509,.025,.074000001,3.2320001,.003,.039000001,.032000002,36.429001,.58999997,0,5.0998664,16.186787,-.38436958,-.37766322,-1.3800464,-1.4639723,6.0718212,-1.085265,-1.3841833,-1.6043446,5.1633573,-.74367297,.45753872,5.9871569,,268.23999,,,,,0,-19,0,0,0,0,0,0,0,0,.19939025
5403,26,Xizang,2003,12084338,188.2,47.5,440,509,.024,.075000003,3.395,.0020000001,.037999999,.034000002,36.393002,.433,0,5.2375054,16.307421,-.38436958,-.37766322,-1.5025125,-1.4219946,6.4050632,-1.1155822,-1.4648029,-1.4211878,5.1575589,-.69693947,.45602527,6.1813922,,272.16,,,,,0,-18,0,0,0,0,0,0,0,0,.25239107
5404,26,Xizang,2004,14058027,220.89999,51.299999,0,1,.027000001,.081,3.0999999,.003,.043000001,.037999999,40.801998,.63,0,5.3977098,16.458704,-.49137819,-.50000405,-1.1351144,-1.1701285,5.8019557,-1.085265,-1.0617056,-1.0548745,5.8677068,-.33707958,.28841084,6.2469616,,276.35001,,,,,0,-17,0,0,0,0,0,0,0,0,.23223178
5405,26,Xizang,2005,15489942,247,60.5,2,1,.029999999,.086999997,3.128,.003,.046,.039999999,22.608999,.713,0,5.5093884,16.555702,-.49089178,-.50000405,-.76771677,-.91826236,5.8592,-1.085265,-.8198474,-.87171781,2.9373984,-.07830216,-.054612834,4.7996979,,280.31,58.439999,.20848346,,,0,-16,0,0,0,0,0,0,0,0,.24493927
5406,26,Xizang,2006,16749091,290.60001,76.099998,440,509,.028999999,.086999997,2.823,.003,.044,.039000001,34.140999,.55299997,0,5.671948,16.633854,-.38436958,-.37766322,-.89018273,-.91826236,5.2356486,-1.085265,-.98108631,-.96329606,4.7948337,-.25417674,.22434303,5.4025726,,285.07999,60.240002,.21130911,,,0,-15,0,0,0,0,0,0,0,0,.26187196
5407,26,Xizang,2007,18077920,349.79999,95.199997,440,509,.029999999,.094999999,2.9330001,.003,.050999999,.045000002,28.737,.72100002,0,5.8573613,16.710201,-.38436958,-.37766322,-.76771677,-.58244067,5.4605365,-1.085265,-.41675046,-.41382575,3.9244225,.20562924,.025284445,5.1509185,,288.82999,62.099998,.21500537,4.7651,.017304467,0,-14,0,0,0,0,0,0,0,0,.27215552
5408,26,Xizang,2008,18992592,405.20001,110.8,0,2,.030999999,.094999999,2.4300001,.003,.046999998,.041999999,15.431,.54299998,0,6.0043807,16.75956,-.49137819,-.49976322,-.6452508,-.58244067,4.432188,-1.085265,-.73922813,-.68856108,1.781253,-.054808427,-.26698136,3.3939266,,292.32999,64.019997,.21899907,5.7068,.0149919,0,-13,0,0,0,0,0,0,0,0,.27344522
5409,26,Xizang,2009,20202580,453,130.10001,0,1,.035999998,.097999997,2.802,.0049999999,.048999999,.045000002,21.933001,.66299999,0,6.1158919,16.821321,-.49137819,-.50000405,-.032921158,-.45650762,5.1927161,-1.0246308,-.57798928,-.41382575,2.8285167,.37936473,-.22390984,4.4402766,,295.84,65.970001,.22299215,9.7535,.020746293,0,-12,0,0,0,0,0,0,0,0,.28719649
5410,26,Xizang,2010,21612996,521.40002,155,2,0,.034000002,.097000003,2.1919999,.0049999999,.050999999,.041999999,18.599001,.53899997,0,6.2565174,16.888805,-.49089178,-.50024486,-.27785265,-.49848512,3.9456131,-1.0246308,-.41675046,-.68856108,2.2915163,.11293358,-.28132144,3.4091787,,300.22,68.059998,.22670043,11.7746,.021368107,0,-11,0,0,0,0,0,0,0,0,.29727656
5411,26,Xizang,2011,23494690,620.79999,195.60001,3,2,.041000001,.109,2.0020001,.0080000004,.055,.048,16.098,.76200002,0,6.4310088,16.972284,-.49064857,-.49976322,.57940894,.0052470979,3.5571716,-.93367922,-.09427274,-.13909078,1.8886852,.69229555,-.48439851,3.0734434,,309,68.879997,.22291262,16.049999,.021171071,0,-10,0,0,0,0,0,0,0,0,.31507733
5412,26,Xizang,2012,24329256,721.09998,226.10001,1,7,.037999999,.111,1.817,.0099999998,.054000001,.052000001,17.848,.66000003,0,6.5807776,17.007191,-.49113497,-.49855906,.21201079,.089202672,3.178952,-.87304491,-.17489201,.22722276,2.1705542,.65205264,-.45611501,2.9939573,,315,69.980003,.22215873,23.6654,.026139839,0,-9,0,0,0,0,0,0,0,0,.31354877
5413,26,Xizang,2013,25224624,840.29999,270.79999,3,5,.041000001,.112,1.536,.0060000001,.061000001,.054000001,9.1759996,.69999999,0,6.7337589,17.043331,-.49064857,-.49904072,.57940894,.13118047,2.6044669,-.9943136,.38944381,.41037953,.77377319,.89819252,-.73161089,1.9896502,,317,73.980003,.2333754,17.2143,.016971393,0,-8,0,0,0,0,0,0,0,0,.32226583
5414,26,Xizang,2014,25192020,954.79999,310.29999,5,3,.037999999,.115,1.438,.011,.059999999,.052999999,7.8940001,.64999998,0,6.8615017,17.042038,-.49016216,-.49952239,.21201079,.25711352,2.4041126,-.84272772,.30882424,.31880099,.56728423,.74767631,-.67624772,1.7339556,,325,81.769997,.2516,29.2349,.024660174,0,-7,0,0,0,0,0,0,0,0,.32498953
5415,26,Xizang,2015,25610348,1063.6,341.79999,0,6,.046,.12800001,1.388,.018999999,.066,.054000001,7.5700002,.78299999,0,6.9694147,17.058508,-.49137819,-.49879989,1.1917386,.80282384,2.3018913,-.60019034,.79254079,.41037953,.51509821,1.319365,-.77763426,1.7334862,,330,89.870003,.27233332,56.830002,.041137636,0,-6,0,0,0,0,0,0,0,0,.32136142
5416,26,Xizang,2016,25929664,1197.4,390.39999,14,63,.039999999,.13,1.557,.011,.063000001,.057,6.691,.65600002,0,7.0879078,17.070898,-.48797336,-.48507267,.45694274,.88677877,2.6474001,-.84272772,.55068266,.6851145,.37351951,1.1927568,-.79955453,1.8439082,,340,97.839996,.2877647,33.049999,.020812605,0,-5,0,0,0,0,0,0,0,0,.32603973
5417,26,Xizang,2017,26035364,1381,469.60001,29,48,.043000001,.12,1.319,.017000001,.064999998,.054000001,8.2530003,.546,0,7.2305632,17.074966,-.48432535,-.4886851,.82434088,.46700183,2.1608255,-.66082466,.71192122,.41037953,.62510765,1.0833092,-.72062355,1.6757447,,349,104.1,.29828081,46.639999,.027729884,0,-4,0,0,0,0,0,0,0,0,.34004346
5418,26,Xizang,2018,26454596,1583.5,582.70001,41,79,.041999999,.134,1.432,.017999999,.071000002,.061999999,9.0109997,.63999999,0,7.367393,17.09094,-.48140693,-.48121941,.70187467,1.0546899,2.3918462,-.63050753,1.1956381,1.1430062,.74719703,1.5882638,-.82774889,1.9478812,,354,107.12,.30259886,44.93,.022799274,0,-3,0,0,0,0,0,0,0,0,.36798233
5419,26,Xizang,2019,26424956,1750.3,638.79999,66,83,.041000001,.13600001,1.079,.014,.068000004,.057999998,8.026,.51800001,0,7.4675426,17.089819,-.4753269,-.48025611,.57940894,1.1386455,1.6701622,-.75177622,.95377994,.77669269,.5885452,1.3235023,-.84841466,1.4193158,,361,111,.30747923,40.9062,.018697847,0,-2,1,0,0,0,0,0,0,0,.36496598
5420,26,Xizang,2020,25971326,1956.5,708,63,129,.050999999,.141,1.295,.017999999,.075999998,.063000001,5.3559999,.73900002,0,7.5789123,17.072504,-.47605649,-.46917802,1.8040682,1.3485339,2.1117592,-.63050753,1.5987347,1.2345848,.15849385,2.0809338,-1.0335346,1.5705267,,365.57999,130.62,.35729524,48.934898,.022133283,0,-1,0,0,0,0,0,0,0,0,.36187068
5421,26,Xizang,2021,26450750,2145.1001,748.40002,65,148,.045000002,.13600001,.98900002,.011,.071000002,.067000002,4.3049998,.588,0,7.6709414,17.090796,-.47557008,-.46460226,1.0692729,1.1386455,1.4861635,-.84272772,1.1956381,1.6008984,-.010788545,1.7389195,-1.0586928,1.0806385,,366,134,.36612022,27.4494,.013541804,0,0,0,1,0,0,0,0,0,0,.34888816
5422,26,Xizang,2022,25467564,2235.3999,770.20001,92,156,.045000002,.13500001,.98500001,.011,.071999997,.064999998,6.3969998,.52999997,0,7.7121754,17.052916,-.46900365,-.46267563,1.0692729,1.0966678,1.4779859,-.84272772,1.276257,1.4177412,.32616553,1.7004544,-1.0122859,1.2453438,,364,136,.37362638,39.194302,.015115571,0,1,0,0,1,0,0,0,0,0,.34454685
5423,26,Xizang,2023,27146988,2532.8999,858.70001,119,186,.045000002,.13500001,.99400002,.011,.071999997,.066,7.6599998,.54500002,0,7.8371201,17.116777,-.46243721,-.4554508,1.0692729,1.0966678,1.4963857,-.84272772,1.276257,1.5093198,.5295943,1.7303417,-.99511141,1.3676474,,365,142,.3890411,62.209999,.022146514,0,2,0,0,0,1,0,0,0,0,.33901852
5200,27,Guizhou,2000,54241900,1040.4,391.20001,14,15,.024,.068999998,.49900001,.011,.037,.030999999,21.462999,.30700001,0,6.9473605,17.808964,-.48797336,-.49663243,-1.5025125,-1.673861,.48439264,-.84272772,-1.5454221,-1.6959231,2.7528145,-1.5770723,.069574408,1.4031891,,3756,,,,,0,-21,0,0,0,0,0,0,0,0,.37600923
5201,27,Guizhou,2001,57076920,1147.1,433.5,14,22,.023,.071000002,.42500001,.012,.035999998,.033,19.416,.234,0,7.0449924,17.859911,-.48797336,-.49494663,-1.6249784,-1.5899054,.33310479,-.81241053,-1.6260417,-1.5127664,2.4231088,-1.5821824,.038712185,1.1432089,,3798.51,,,,,0,-20,0,0,0,0,0,0,0,0,.37790951
5202,27,Guizhou,2002,63726952,1260.4,482,18,16,.024,.075000003,.54400003,.012,.039999999,.034000002,20.219999,.27200001,0,7.1391845,17.970118,-.48700055,-.49639162,-1.5025125,-1.4219946,.57639205,-.81241053,-1.303564,-1.4211878,2.5526071,-1.3523631,.001417039,1.3850495,,3837,,,,,0,-19,0,0,0,0,0,0,0,0,.38241827
5203,27,Guizhou,2003,83217440,1449,570.70001,20,23,.025,.077,.523,.017000001,.037999999,.037,18.895,.228,0,7.2786288,18.236967,-.48651415,-.49470583,-1.3800464,-1.3380393,.53345895,-.66082466,-1.4648029,-1.1464528,2.3391924,-1.2761263,.0020836701,1.2562431,.73129123,3870,,,,,0,-18,0,0,0,0,0,0,0,0,.39385784
5204,27,Guizhou,2004,98803240,1672.7,667,14,36,.027000001,.082999997,.463,.018999999,.043000001,.039999999,16.993999,.34400001,0,7.4221945,18.408642,-.48797336,-.49157503,-1.1351144,-1.0861732,.41079313,-.60019034,-1.0617056,-.87171781,2.0330021,-.96434611,-.10550937,1.0754031,.75498801,3904,,,,,0,-17,0,0,0,0,0,0,0,0,.3987565
5205,27,Guizhou,2005,113341752,1964.2,797.90002,28,37,.028000001,.082999997,.34900001,.017999999,.043000001,.041000001,13.207,.259,0,7.5828404,18.545918,-.48456854,-.49133423,-1.0126485,-1.0861732,.17772806,-.63050753,-1.0617056,-.78013927,1.423038,-.93851471,-.19329941,.63336432,.76005548,3730,1002.25,.26869974,,,0,-16,0,0,0,0,0,0,0,0,.40622139
5206,27,Guizhou,2006,131977352,2292.3,953,60,66,.027000001,.089000002,.38100001,.016000001,.046,.039000001,13.339,.24600001,0,7.7373109,18.698141,-.47678611,-.4843502,-1.1351144,-.83430678,.24314985,-.69114184,-.8198474,-.96329606,1.444299,-.87663883,-.21590181,.69308054,.74755514,3690,1013.27,.27459893,,,0,-15,0,0,0,0,0,0,0,0,.41573966
5207,27,Guizhou,2007,139363296,2883,1187.2,85,62,.033,.090999998,.30599999,.015,.050000001,.045000002,9.6870003,.336,0,7.9665866,18.752594,-.47070608,-.4853135,-.40031886,-.75035155,.089817531,-.72145903,-.49736974,-.41382575,.85607904,-.42193565,-.41889197,.38097575,.6857307,3631.98,1025.67,.28239968,27.232401,.034237407,0,-14,0,0,0,0,0,0,0,0,.41179326
5208,27,Guizhou,2008,134040848,3551.3,1437.7,71,74,.035,.097999997,.331,.017000001,.050999999,.046999998,8.4200001,.41100001,0,8.1750689,18.713655,-.4741109,-.48242357,-.15538691,-.45650762,.1409283,-.66082466,-.41675046,-.23066932,.65200591,-.1936747,-.48232946,.33853173,.65841913,3595.98,1046.79,.29110005,40.439098,.038374834,0,-13,0,0,0,0,0,0,0,0,.40483764
5209,27,Guizhou,2009,145971600,3910.7,1574.9,90,108,.029999999,.094999999,.259,.029999999,.050000001,.041000001,8.1219997,.13,0,8.271472,18.798923,-.46949005,-.47423542,-.76771677,-.58244067,-.006270681,-.26670149,-.49736974,-.78013927,.60400766,-.62065393,-.24918525,.13821588,.67140132,3537,1057.21,.29890019,55.308399,.040304448,0,-12,0,0,0,0,0,0,0,0,.40271562
