uid,province_id,province,year,co2_emissions,gdp,sec_val,green_invention_patents,green_utility_patents,credit,bond,investment,insurance,equity,fund,carbon_finance,gf_index,green_finance_pilot,ln_gdp,ln_co2,z_green_invention_patents,z_green_utility_patents,z_credit,z_bond,z_investment,z_insurance,z_equity,z_fund,z_carbon_finance,factor_1,factor_2,factor_3,coal_share_pctg,population,urban_population,urbanization_rate,env_expenditure,env_exp_share,treat,event_time,pre_2,post_0,post_1,post_2,did_pre2,did_post0,did_post1,did_post2,sec_pctg,industrial_wastewater,industrial_so2,industrial_solid_waste
6212,24,Gansu,2012,189696896,5469.1001,2493.3,244,206,0.037999999,0.113,0.23999999,0.032000002,0.061999999,0.055,6.467,0.41,0,8.6068697,19.060938,-0.43203706,-0.45063421,0.21201079,0.17315795,-0.045114875,-0.20606707,0.47006309,0.50195771,0.33744031,0.49408326,-0.55450964,0.16397578,0.4776583,2550.0,998.79999,0.39168626,72.000603,0.034959149,0,-9,0,0,0,0,0,0,0,0,0.45588854,19188.0,47.994,15.665
6213,24,Gansu,2013,196636688,6108.2998,2674.0,233,208,0.039000001,0.111,0.25,0.032000002,0.059999999,0.052999999,5.8610001,0.287,0,8.7174034,19.096869,-0.43471226,-0.45015258,0.33447701,0.089202672,-0.024670562,-0.20606707,0.30882424,0.31880099,0.23983316,0.40800384,-0.53768891,0.11208188,0.40981424,2537.0,1036.23,0.408447,69.822197,0.030230993,0,-8,0,0,0,0,0,0,0,0,0.43776503,20171.0,47.28,17.456
6214,24,Gansu,2014,194817856,6629.3999,2823.3,323,232,0.041999999,0.122,0.21699999,0.033,0.059999999,0.057999998,5.013,0.38800001,0,8.7992697,19.087576,-0.41282415,-0.44437268,0.70187467,0.55095738,-0.092136778,-0.17574996,0.30882424,0.77669269,0.10324756,0.76023954,-0.63666821,0.062449358,0.41711479,2531.0,1079.84,0.42664561,73.211502,0.028806487,0,-7,0,0,0,0,0,0,0,0,0.42587566,19742.0,47.696,26.09
6215,24,Gansu,2015,194235264,6793.3999,2505.3999,371,356,0.037999999,0.119,0.241,0.033,0.059999999,0.057,5.2670002,0.278,0,8.8237066,19.084581,-0.40115049,-0.41450998,0.21201079,0.42502436,-0.043070443,-0.17574996,0.30882424,0.6851145,0.14415884,0.56111425,-0.55502075,0.0795938,0.41176167,2523.0,1122.75,0.44500595,95.349998,0.032231241,0,-6,0,0,0,0,0,0,0,0,0.36879912,18760.0,46.698,20.78
6216,24,Gansu,2016,191818336,7207.1001,2483.5,392,559,0.045000002,0.132,0.23800001,0.037999999,0.063000001,0.061000001,5.3390002,0.41800001,0,8.882822,19.07206,-0.39604327,-0.36562181,1.0692729,0.97073436,-0.049203716,-0.024164131,0.55068266,1.0514281,0.15575574,1.1188164,-0.6456815,0.17369282,0.39706048,2520.0,1166.41,0.46286112,95.25,0.030237807,0,-5,0,0,0,0,0,0,0,0,0.34459075,13023.0,12.685,53.439
6217,24,Gansu,2017,199442432,7642.6001,2515.7,522,824,0.041999999,0.131,0.23999999,0.033,0.064000003,0.057999998,5.724,0.27599999,0,8.941493,19.111036,-0.36442709,-0.30180228,0.70187467,0.92875659,-0.045114875,-0.17574996,0.63130224,0.77669269,0.21776684,0.94478095,-0.59387571,0.19264323,0.36473039,2522.0,1218.2,0.48302934,102.2,0.030928085,0,-4,0,0,0,0,0,0,0,0,0.32916808,9885.0,10.187,45.297
6218,24,Gansu,2018,205464160,8364.7002,2761.6001,568,936,0.041999999,0.13600001,0.245,0.050000001,0.07,0.057,4.9200001,0.28099999,0,9.0317755,19.140781,-0.35323983,-0.27482951,0.70187467,1.1386455,-0.034892704,0.33964199,1.1150185,0.6851145,0.088268258,1.08573,-0.47330695,0.12963237,0.31956759,2515.0,1257.59,0.50003576,127.82,0.03388444,0,-3,0,0,0,0,0,0,0,0,0.33014932,9737.0,9.937,47.407
6219,24,Gansu,2019,208698432,9053.2998,2914.2,612,1068,0.050000001,0.13600001,0.234,0.037,0.068000004,0.064000003,5.1079998,0.36399999,0,9.1108847,19.156401,-0.34253895,-0.24304017,1.6816025,1.1386455,-0.057381451,-0.054481249,0.95377994,1.3261634,0.11854898,1.512869,-0.69598311,0.23328409,0.32014114,2509.0,1284.0,0.51175767,106.516,0.026955163,0,-2,1,0,0,0,0,0,0,0,0.32189366,7845.0,8.787,45.922
6220,24,Gansu,2020,213700512,9323.0996,2891.8999,620,1559,0.044,0.138,0.197,0.035999998,0.071000002,0.061999999,4.8470001,0.24699999,0,9.1402502,19.180086,-0.34059334,-0.12479344,0.94680667,1.2226005,-0.13302538,-0.084798485,1.1956381,1.1430062,0.07651031,1.3233447,-0.60872519,0.14306934,0.30911213,2500.51,1306.02,0.52230144,114.025,0.027387477,0,-1,0,0,0,0,0,0,0,0,0.31018654,5953.0,6.605,6.863
6221,24,Gansu,2021,226080752,10608.0,3531.6001,807,1340,0.046,0.15000001,0.252,0.023,0.079999998,0.064999998,4.105,0.37799999,0,9.2693634,19.236403,-0.2951147,-0.17753485,1.1917386,1.7263333,-0.020581692,-0.47892165,1.9212124,1.4177412,-0.043002095,1.8498919,-0.88486522,0.24726248,0.30222028,2490.0,1328.0,0.53333336,82.098999,0.020359037,0,0,0,1,0,0,0,0,0,0,0.33291855,4061.0,6.648,5.701
6222,24,Gansu,2022,225000928,11553.6,3981.5,982,1298,0.046,0.154,0.248,0.024,0.078000002,0.066,4.1719999,0.37200001,0,9.3547525,19.231615,-0.25255448,-0.18764964,1.1917386,1.8942438,-0.028759429,-0.44860449,1.7599739,1.5093198,-0.032210559,1.8724583,-0.86861467,0.25323552,0.29289451,2492.0,1351.0,0.54213482,113.2117,0.026593264,0,1,0,0,1,0,0,0,0,0,0.34461123,8832.986,6.037,6.001
6223,24,Gansu,2023,246083680,12345.7,4148.6001,1068,1634,0.045000002,0.155,0.248,0.024,0.078000002,0.066,4.335,0.382,0,9.4210634,19.321182,-0.23163915,-0.10673131,1.0692729,1.9362216,-0.028759429,-0.44860449,1.7599739,1.5093198,-0.0059564742,1.8388416,-0.81322002,0.26911235,,2465.0,1368.0,0.55496955,146.34,0.032363076,0,2,0,0,0,1,0,0,0,0,0.33603603,8473.389,5.204,5.997
3500,25,Fujian,2000,74605152,3804.6001,1622.3,24,43,0.022,0.068999998,0.123,0.003,0.037,0.029999999,5.3990002,0.215,0,8.2439661,18.12772,-0.48554134,-0.48988923,-1.7474444,-1.673861,-0.2843132,-1.085265,-1.5454221,-1.7875015,0.1654198,-1.7900478,-0.23181975,-0.40067366,,3410.0,,,,,0,-21,0,0,0,0,0,0,0,0,0.42640489,57617.0,21.434,29.062
3501,25,Fujian,2001,85162160,4120.8999,1796.7,32,58,0.023,0.074000001,0.162,0.0020000001,0.037999999,0.030999999,5.2179999,0.191,0,8.3238268,18.260067,-0.48359573,-0.48627684,-1.6249784,-1.4639723,-0.20458044,-1.1155822,-1.4648029,-1.6959231,0.13626647,-1.637082,-0.27995652,-0.34387428,,3445.3799,,,,,0,-20,0,0,0,0,0,0,0,0,0.43599698,69724.0,18.612,47.913
3502,25,Fujian,2002,90278008,4524.3999,2029.2,50,103,0.028999999,0.078000002,0.152,0.0020000001,0.039000001,0.035999998,4.9260001,0.336,0,8.4172401,18.318405,-0.47921813,-0.47543955,-0.89018273,-1.2960615,-0.22502474,-1.1155822,-1.3841833,-1.2380314,0.089234672,-1.232043,-0.39591965,-0.30787888,,3476.03,,,,,0,-19,0,0,0,0,0,0,0,0,0.44850147,78511.0,18.12,22.232
3503,25,Fujian,2003,100742480,5067.0,2329.7,43,86,0.028000001,0.077,0.145,0.003,0.041000001,0.037999999,4.8790002,0.27500001,0,8.5305042,18.428078,-0.48092052,-0.47953361,-1.0126485,-1.3380393,-0.23933576,-1.085265,-1.2229444,-1.0548745,0.081664495,-1.1832076,-0.40560824,-0.31494275,0.39573878,3501.97,,,,,0,-18,0,0,0,0,0,0,0,0,0.45977896,98388.0,29.307,26.062
3504,25,Fujian,2004,114755304,5792.0,2738.7,53,116,0.030999999,0.083999999,0.125,0.003,0.046999998,0.037999999,4.5910001,0.31999999,0,8.6642332,18.558313,-0.4784885,-0.47230878,-0.6452508,-1.0441954,-0.28022435,-1.085265,-0.73922813,-1.0548745,0.03527692,-0.86544371,-0.49858057,-0.3096098,0.38295788,3529.1001,,,,,0,-17,0,0,0,0,0,0,0,0,0.47284183,115228.0,31.0,27.2
3505,25,Fujian,2005,128468336,6506.8999,3095.8999,85,123,0.029999999,0.090000004,0.133,0.003,0.046,0.039000001,4.401,0.278,0,8.7806187,18.671192,-0.47070608,-0.47062299,-0.76771677,-0.79232901,-0.26386893,-1.085265,-0.8198474,-0.96329606,0.0046740058,-0.82461947,-0.50894052,-0.31027067,0.49140367,3557.0,1757.16,0.49400055,,,0,-16,0,0,0,0,0,0,0,0,0.47578722,130939.0,43.9,31.1
3506,25,Fujian,2006,156057296,7586.2002,3629.7,103,128,0.027000001,0.088,0.121,0.003,0.044,0.037999999,3.892,0.106,0,8.9340858,18.865734,-0.46632844,-0.46941882,-1.1351144,-0.8762846,-0.28840208,-1.085265,-0.98108631,-1.0548745,-0.077309571,-1.0290103,-0.45770404,-0.4014473,0.48663378,3585.0,1806.84,0.50400001,,,0,-15,0,0,0,0,0,0,0,0,0.47846088,127583.0,44.6,28.5
3507,25,Fujian,2007,163085440,9474.2998,4521.7998,179,199,0.035,0.096000001,0.102,0.0040000002,0.048999999,0.045000002,2.9389999,0.32699999,0,9.1563377,18.909784,-0.44784513,-0.45232001,-0.15538691,-0.54046291,-0.32724625,-1.054948,-0.57798928,-0.41382575,-0.2308073,-0.3707394,-0.63955081,-0.38937292,0.45343143,3612.0,1856.5699,0.51400054,9.7018995,0.010653882,0,-14,0,0,0,0,0,0,0,0,0.47727007,136407.773,42.688,26.842
3508,25,Fujian,2008,172245888,11104.2,5387.0,259,307,0.035,0.104,0.106,0.0060000001,0.054000001,0.045000002,2.6289999,0.40000001,0,9.3150787,18.964434,-0.42838904,-0.42631057,-0.15538691,-0.20464122,-0.31906855,-0.9943136,-0.17489201,-0.41382575,-0.28073835,-0.16906472,-0.66346925,-0.37939045,0.45952633,3639.0,1928.67,0.52999997,14.0264,0.012328561,0,-13,0,0,0,0,0,0,0,0,0.48513174,139997.0,40.931,24.6
3509,25,Fujian,2009,182919856,12625.1,6129.1001,340,478,0.035,0.102,0.097999997,0.016000001,0.050999999,0.048999999,2.6040001,0.25099999,0,9.4434423,19.024559,-0.40868974,-0.38512892,-0.15538691,-0.28859681,-0.33542398,-0.69114184,-0.41675046,-0.047512557,-0.28476501,-0.17922062,-0.54649866,-0.40068769,0.48545468,3666.0,2019.97,0.55100107,33.825001,0.023958372,0,-12,0,0,0,0,0,0,0,0,0.48546943,142746.985,39.919,22.733
3510,25,Fujian,2010,201986336,15236.6,7705.2998,433,727,0.037,0.105,0.075999998,0.016000001,0.050999999,0.046999998,2.368,0.234,0,9.6314554,19.123711,-0.38607201,-0.32516265,0.089545049,-0.16266374,-0.38040146,-0.69114184,-0.41675046,-0.23066932,-0.32277706,-0.14142412,-0.5275557,-0.43162102,0.43230107,3693.0,2108.7,0.57099921,39.786499,0.023471607,0,-11,0,0,0,0,0,0,0,0,0.50570995,124168.0,39.1,24.0
3511,25,Fujian,2011,223567888,18195.199,9316.5996,506,898,0.037,0.107,0.064000003,0.017000001,0.055,0.046,1.831,0.21600001,0,9.8089132,19.225225,-0.36831829,-0.283981,0.089545049,-0.078708164,-0.40493461,-0.66082466,-0.09427274,-0.32224753,-0.40927052,-0.064809531,-0.52411109,-0.47578636,0.40517682,3784.0,2161.3201,0.57117337,37.950001,0.017264282,0,-10,0,0,0,0,0,0,0,0,0.51203614,177186.0,37.027,20.985
3512,25,Fujian,2012,228852624,20510.801,10527.0,667,1162,0.037,0.108,0.059,0.021,0.055,0.046,1.758,0.14399999,0,9.9287071,19.248589,-0.3291629,-0.2204023,0.089545049,-0.036730379,-0.41515675,-0.53955603,-0.09427274,-0.32224753,-0.42102847,-0.07134214,-0.44358698,-0.48602858,0.40829381,3841.0,2233.8101,0.58156991,48.598202,0.018637838,0,-9,0,0,0,0,0,0,0,0,0.51324177,106319.0,35.239,23.399
3513,25,Fujian,2013,232099104,22851.699,11805.5,791,1240,0.039999999,0.119,0.066,0.024,0.064000003,0.056000002,1.75,0.39399999,0,10.03678,19.262674,-0.29900593,-0.20161769,0.45694274,0.42502436,-0.40084577,-0.44860449,0.63130224,0.59353632,-0.42231703,0.62321836,-0.5958758,-0.36609888,0.34586525,3885.0,2293.46,0.59033722,58.602901,0.019096352,0,-8,0,0,0,0,0,0,0,0,0.51661366,104658.0,34.204,24.058
3514,25,Fujian,2014,235206848,25329.4,13165.1,954,1422,0.041999999,0.123,0.068000004,0.022,0.059999999,0.056000002,1.619,0.317,0,10.139721,19.275976,-0.2593641,-0.15778692,0.70187467,0.5929352,-0.39675689,-0.50923884,0.30882424,0.59353632,-0.44341692,0.64296269,-0.58596689,-0.35929731,0.29901636,3945.0,2352.1101,0.59622562,61.795799,0.018688066,0,-7,0,0,0,0,0,0,0,0,0.51975566,102052.0,33.763,34.92
3515,25,Fujian,2015,231335072,27307.5,13735.7,1537,2741,0.035,0.118,0.052999999,0.041000001,0.059999999,0.056000002,1.506,0.19499999,0,10.214916,19.259378,-0.11757772,0.15986569,-0.15538691,0.38304657,-0.42742336,0.066787459,0.30882424,0.59353632,-0.46161759,0.25863865,-0.11083282,-0.44279227,0.31972682,3984.0,2403.21,0.60321534,95.57,0.023883065,0,-6,0,0,0,0,0,0,0,0,0.50300103,90741.0,31.706,32.176
3516,25,Fujian,2016,228426944,30199.199,14683.7,2108,4065,0.041000001,0.125,0.061000001,0.048,0.068000004,0.057,1.467,0.264,0,10.315571,19.246727,0.021290252,0.47872245,0.57940894,0.67689043,-0.4110679,0.27900764,0.95377994,0.6851145,-0.46789923,0.69967806,0.024691533,-0.33384004,0.31226158,4016.0,2463.8601,0.61351097,130.35001,0.030488376,0,-5,0,0,0,0,0,0,0,0,0.48622814,68872.15,23.569,66.09
3517,25,Fujian,2017,236281760,34432.199,16290.0,2730,4474,0.043000001,0.132,0.059,0.037999999,0.066,0.059,1.171,0.27399999,0,10.446748,19.280535,0.17256148,0.57722127,0.82434088,0.97073436,-0.41515675,-0.024164131,0.79254079,0.86827129,-0.51557535,0.84456396,-0.0066212518,-0.29942822,0.28837281,4065.0,2534.3301,0.62345141,120.65,0.025757074,0,-4,0,0,0,0,0,0,0,0,0.47310367,69860.45,11.332,35.66
3518,25,Fujian,2018,247948704,39204.801,18847.801,3572,5378,0.041999999,0.13,0.043000001,0.052000001,0.064000003,0.061000001,1.223,0.167,0,10.576554,19.328732,0.37733701,0.7949301,0.70187467,0.88677877,-0.44786766,0.40027633,0.63130224,1.0514281,-0.50719982,0.72218692,0.33462566,-0.31774941,0.28575251,4104.0,2593.97,0.63205898,124.04,0.02566685,0,-3,0,0,0,0,0,0,0,0,0.48075238,147005.37,10.243,41.058
3519,25,Fujian,2019,251683744,42479.102,19578.6,3001,6116,0.048999999,0.142,0.057999998,0.059,0.074000001,0.061000001,1.008,0.35299999,0,10.656768,19.343683,0.23846905,0.97266144,1.5591363,1.3905116,-0.41720119,0.6124965,1.4374962,1.0514281,-0.54182941,1.3252562,0.24307789,-0.22604564,0.27783075,4137.0,2642.0,0.63862705,179.54649,0.035358187,0,-2,1,0,0,0,0,0,0,0,0.46089956,156646.25,11.886,47.681
3520,25,Fujian,2020,251596528,43682.0,19509.699,3473,6296,0.046,0.139,0.050000001,0.050000001,0.074000001,0.064000003,0.94800001,0.287,0,10.684691,19.343338,0.3532601,1.0160105,1.1917386,1.2645782,-0.43355665,0.33964199,1.4374962,1.3261634,-0.55149347,1.2570055,0.24471095,-0.22600178,0.25707856,4161.4399,2860.99,0.6875,156.42461,0.029988816,0,-1,0,0,0,0,0,0,0,0,0.44663018,155188.73,6.133,9.442
3521,25,Fujian,2021,269332032,49602.602,22434.5,3511,5206,0.044,0.14399999,0.041999999,0.046,0.068999998,0.067000002,0.96200001,0.208,0,10.811798,19.411455,0.36250174,0.75350761,0.94680667,1.4744666,-0.44991207,0.21837328,1.0343989,1.6008984,-0.54923856,1.2439171,0.10041345,-0.25281987,0.23592597,4187.0,2918.0,0.69691902,139.966,0.026892144,0,0,0,1,0,0,0,0,0,0,0.45228475,153731.21,5.663,7.529
3522,25,Fujian,2022,267029808,52099.602,22470.0,3762,4794,0.043000001,0.147,0.041999999,0.046,0.071000002,0.067000002,0.86500001,0.222,0,10.860912,19.40287,0.42354527,0.65428632,0.82434088,1.6004,-0.44991207,0.21837328,1.1956381,1.6008984,-0.56486213,1.2943504,0.068187073,-0.2576068,0.2285866,4188.0,2937.0,0.70128942,122.6221,0.021545848,0,1,0,0,1,0,0,0,0,0,0.43128929,78178.664,5.216,7.715
3523,25,Fujian,2023,275303136,54801.699,23502.801,4062,5006,0.043000001,0.14399999,0.041999999,0.046,0.071999997,0.068000004,0.82599998,0.221,0,10.911476,19.433384,0.49650568,0.70534194,0.82434088,1.4744666,-0.44991207,0.21837328,1.276257,1.6924769,-0.57114375,1.2935039,0.1208884,-0.24989253,,4183.0,2972.0,0.71049488,120.49,0.020563575,0,2,0,0,0,1,0,0,0,0,0.42886993,76994.434,4.503,7.676
5400,26,Xizang,2000,9636723,118.9,27.1,440,509,0.023,0.068999998,4.7030001,0.0020000001,0.037,0.034000002,39.195999,0.73100001,0,4.7782826,16.081091,-0.38436958,-0.37766322,-1.6249784,-1.673861,9.0791779,-1.1155822,-1.5454221,-1.4211878,5.6090317,-0.51086682,0.62658328,7.9612193,,258.0,,,,,0,-21,0,0,0,0,0,0,0,0,0.22792262,,,
5401,26,Xizang,2001,10112565,140.7,32.0,440,509,0.024,0.071999997,4.2119999,0.0020000001,0.039000001,0.034000002,49.120998,0.68300003,0,4.94663,16.12929,-0.38436958,-0.37766322,-1.5025125,-1.547928,8.0753622,-1.1155822,-1.3841833,-1.4211878,7.2076306,-0.48643935,0.70054007,8.2273998,,263.54999,,,,,0,-20,0,0,0,0,0,0,0,0,0.22743426,,,
5402,26,Xizang,2002,10711058,164.0,32.700001,440,509,0.025,0.074000001,3.2320001,0.003,0.039000001,0.032000002,36.429001,0.58999997,0,5.0998664,16.186787,-0.38436958,-0.37766322,-1.3800464,-1.4639723,6.0718212,-1.085265,-1.3841833,-1.6043446,5.1633573,-0.74367297,0.45753872,5.9871569,,268.23999,,,,,0,-19,0,0,0,0,0,0,0,0,0.19939025,,,
5403,26,Xizang,2003,12084338,188.2,47.5,440,509,0.024,0.075000003,3.395,0.0020000001,0.037999999,0.034000002,36.393002,0.433,0,5.2375054,16.307421,-0.38436958,-0.37766322,-1.5025125,-1.4219946,6.4050632,-1.1155822,-1.4648029,-1.4211878,5.1575589,-0.69693947,0.45602527,6.1813922,,272.16,,,,,0,-18,0,0,0,0,0,0,0,0,0.25239107,,,
5404,26,Xizang,2004,14058027,220.89999,51.299999,0,1,0.027000001,0.081,3.0999999,0.003,0.043000001,0.037999999,40.801998,0.63,0,5.3977098,16.458704,-0.49137819,-0.50000405,-1.1351144,-1.1701285,5.8019557,-1.085265,-1.0617056,-1.0548745,5.8677068,-0.33707958,0.28841084,6.2469616,,276.35001,,,,,0,-17,0,0,0,0,0,0,0,0,0.23223178,,,
5405,26,Xizang,2005,15489942,247.0,60.5,2,1,0.029999999,0.086999997,3.128,0.003,0.046,0.039999999,22.608999,0.713,0,5.5093884,16.555702,-0.49089178,-0.50000405,-0.76771677,-0.91826236,5.8592,-1.085265,-0.8198474,-0.87171781,2.9373984,-0.07830216,-0.054612834,4.7996979,,280.31,58.439999,0.20848346,,,0,-16,0,0,0,0,0,0,0,0,0.24493927,,,
5406,26,Xizang,2006,16749091,290.60001,76.099998,440,509,0.028999999,0.086999997,2.823,0.003,0.044,0.039000001,34.140999,0.55299997,0,5.671948,16.633854,-0.38436958,-0.37766322,-0.89018273,-0.91826236,5.2356486,-1.085265,-0.98108631,-0.96329606,4.7948337,-0.25417674,0.22434303,5.4025726,,285.07999,60.240002,0.21130911,,,0,-15,0,0,0,0,0,0,0,0,0.26187196,,,
5407,26,Xizang,2007,18077920,349.79999,95.199997,440,509,0.029999999,0.094999999,2.9330001,0.003,0.050999999,0.045000002,28.737,0.72100002,0,5.8573613,16.710201,-0.38436958,-0.37766322,-0.76771677,-0.58244067,5.4605365,-1.085265,-0.41675046,-0.41382575,3.9244225,0.20562924,0.025284445,5.1509185,,288.82999,62.099998,0.21500537,4.7651,0.017304467,0,-14,0,0,0,0,0,0,0,0,0.27215552,,,
5408,26,Xizang,2008,18992592,405.20001,110.8,0,2,0.030999999,0.094999999,2.4300001,0.003,0.046999998,0.041999999,15.431,0.54299998,0,6.0043807,16.75956,-0.49137819,-0.49976322,-0.6452508,-0.58244067,4.432188,-1.085265,-0.73922813,-0.68856108,1.781253,-0.054808427,-0.26698136,3.3939266,,292.32999,64.019997,0.21899907,5.7068,0.0149919,0,-13,0,0,0,0,0,0,0,0,0.27344522,,,
5409,26,Xizang,2009,20202580,453.0,130.10001,0,1,0.035999998,0.097999997,2.802,0.0049999999,0.048999999,0.045000002,21.933001,0.66299999,0,6.1158919,16.821321,-0.49137819,-0.50000405,-0.032921158,-0.45650762,5.1927161,-1.0246308,-0.57798928,-0.41382575,2.8285167,0.37936473,-0.22390984,4.4402766,,295.84,65.970001,0.22299215,9.7535,0.020746293,0,-12,0,0,0,0,0,0,0,0,0.28719649,,,
5410,26,Xizang,2010,21612996,521.40002,155.0,2,0,0.034000002,0.097000003,2.1919999,0.0049999999,0.050999999,0.041999999,18.599001,0.53899997,0,6.2565174,16.888805,-0.49089178,-0.50024486,-0.27785265,-0.49848512,3.9456131,-1.0246308,-0.41675046,-0.68856108,2.2915163,0.11293358,-0.28132144,3.4091787,,300.22,68.059998,0.22670043,11.7746,0.021368107,0,-11,0,0,0,0,0,0,0,0,0.29727656,,,
5411,26,Xizang,2011,23494690,620.79999,195.60001,3,2,0.041000001,0.109,2.0020001,0.0080000004,0.055,0.048,16.098,0.76200002,0,6.4310088,16.972284,-0.49064857,-0.49976322,0.57940894,0.0052470979,3.5571716,-0.93367922,-0.09427274,-0.13909078,1.8886852,0.69229555,-0.48439851,3.0734434,,309.0,68.879997,0.22291262,16.049999,0.021171071,0,-10,0,0,0,0,0,0,0,0,0.31507733,,,
5412,26,Xizang,2012,24329256,721.09998,226.10001,1,7,0.037999999,0.111,1.817,0.0099999998,0.054000001,0.052000001,17.848,0.66000003,0,6.5807776,17.007191,-0.49113497,-0.49855906,0.21201079,0.089202672,3.178952,-0.87304491,-0.17489201,0.22722276,2.1705542,0.65205264,-0.45611501,2.9939573,,315.0,69.980003,0.22215873,23.6654,0.026139839,0,-9,0,0,0,0,0,0,0,0,0.31354877,,,
5413,26,Xizang,2013,25224624,840.29999,270.79999,3,5,0.041000001,0.112,1.536,0.0060000001,0.061000001,0.054000001,9.1759996,0.69999999,0,6.7337589,17.043331,-0.49064857,-0.49904072,0.57940894,0.13118047,2.6044669,-0.9943136,0.38944381,0.41037953,0.77377319,0.89819252,-0.73161089,1.9896502,,317.0,73.980003,0.2333754,17.2143,0.016971393,0,-8,0,0,0,0,0,0,0,0,0.32226583,,,
5414,26,Xizang,2014,25192020,954.79999,310.29999,5,3,0.037999999,0.115,1.438,0.011,0.059999999,0.052999999,7.8940001,0.64999998,0,6.8615017,17.042038,-0.49016216,-0.49952239,0.21201079,0.25711352,2.4041126,-0.84272772,0.30882424,0.31880099,0.56728423,0.74767631,-0.67624772,1.7339556,,325.0,81.769997,0.2516,29.2349,0.024660174,0,-7,0,0,0,0,0,0,0,0,0.32498953,,,
5415,26,Xizang,2015,25610348,1063.6,341.79999,0,6,0.046,0.12800001,1.388,0.018999999,0.066,0.054000001,7.5700002,0.78299999,0,6.9694147,17.058508,-0.49137819,-0.49879989,1.1917386,0.80282384,2.3018913,-0.60019034,0.79254079,0.41037953,0.51509821,1.319365,-0.77763426,1.7334862,,330.0,89.870003,0.27233332,56.830002,0.041137636,0,-6,0,0,0,0,0,0,0,0,0.32136142,,,
5416,26,Xizang,2016,25929664,1197.4,390.39999,14,63,0.039999999,0.13,1.557,0.011,0.063000001,0.057,6.691,0.65600002,0,7.0879078,17.070898,-0.48797336,-0.48507267,0.45694274,0.88677877,2.6474001,-0.84272772,0.55068266,0.6851145,0.37351951,1.1927568,-0.79955453,1.8439082,,340.0,97.839996,0.2877647,33.049999,0.020812605,0,-5,0,0,0,0,0,0,0,0,0.32603973,,,
5417,26,Xizang,2017,26035364,1381.0,469.60001,29,48,0.043000001,0.12,1.319,0.017000001,0.064999998,0.054000001,8.2530003,0.546,0,7.2305632,17.074966,-0.48432535,-0.4886851,0.82434088,0.46700183,2.1608255,-0.66082466,0.71192122,0.41037953,0.62510765,1.0833092,-0.72062355,1.6757447,,349.0,104.1,0.29828081,46.639999,0.027729884,0,-4,0,0,0,0,0,0,0,0,0.34004346,,,
5418,26,Xizang,2018,26454596,1583.5,582.70001,41,79,0.041999999,0.134,1.432,0.017999999,0.071000002,0.061999999,9.0109997,0.63999999,0,7.367393,17.09094,-0.48140693,-0.48121941,0.70187467,1.0546899,2.3918462,-0.63050753,1.1956381,1.1430062,0.74719703,1.5882638,-0.82774889,1.9478812,,354.0,107.12,0.30259886,44.93,0.022799274,0,-3,0,0,0,0,0,0,0,0,0.36798233,,,
5419,26,Xizang,2019,26424956,1750.3,638.79999,66,83,0.041000001,0.13600001,1.079,0.014,0.068000004,0.057999998,8.026,0.51800001,0,7.4675426,17.089819,-0.4753269,-0.48025611,0.57940894,1.1386455,1.6701622,-0.75177622,0.95377994,0.77669269,0.5885452,1.3235023,-0.84841466,1.4193158,,361.0,111.0,0.30747923,40.9062,0.018697847,0,-2,1,0,0,0,0,0,0,0,0.36496598,,,
5420,26,Xizang,2020,25971326,1956.5,708.0,63,129,0.050999999,0.141,1.295,0.017999999,0.075999998,0.063000001,5.3559999,0.73900002,0,7.5789123,17.072504,-0.47605649,-0.46917802,1.8040682,1.3485339,2.1117592,-0.63050753,1.5987347,1.2345848,0.15849385,2.0809338,-1.0335346,1.5705267,,365.57999,130.62,0.35729524,48.934898,0.022133283,0,-1,0,0,0,0,0,0,0,0,0.36187068,,,
5421,26,Xizang,2021,26450750,2145.1001,748.40002,65,148,0.045000002,0.13600001,0.98900002,0.011,0.071000002,0.067000002,4.3049998,0.588,0,7.6709414,17.090796,-0.47557008,-0.46460226,1.0692729,1.1386455,1.4861635,-0.84272772,1.1956381,1.6008984,-0.010788545,1.7389195,-1.0586928,1.0806385,,366.0,134.0,0.36612022,27.4494,0.013541804,0,0,0,1,0,0,0,0,0,0,0.34888816,,,
5422,26,Xizang,2022,25467564,2235.3999,770.20001,92,156,0.045000002,0.13500001,0.98500001,0.011,0.071999997,0.064999998,6.3969998,0.52999997,0,7.7121754,17.052916,-0.46900365,-0.46267563,1.0692729,1.0966678,1.4779859,-0.84272772,1.276257,1.4177412,0.32616553,1.7004544,-1.0122859,1.2453438,,364.0,136.0,0.37362638,39.194302,0.015115571,0,1,0,0,1,0,0,0,0,0,0.34454685,,,
5423,26,Xizang,2023,27146988,2532.8999,858.70001,119,186,0.045000002,0.13500001,0.99400002,0.011,0.071999997,0.066,7.6599998,0.54500002,0,7.8371201,17.116777,-0.46243721,-0.4554508,1.0692729,1.0966678,1.4963857,-0.84272772,1.276257,1.5093198,0.5295943,1.7303417,-0.99511141,1.3676474,,365.0,142.0,0.3890411,62.209999,0.022146514,0,2,0,0,0,1,0,0,0,0,0.33901852,,,
